65,56.929086279385345,-61.57763987616061
79,56.95225663434339,-61.550971073342666
170,-35.17427587097241,22.924061368275282
103,-53.2206789797343,20.32295756557106
168,44.12670173414283,-1.388315793749949
140,44.108656652152995,-1.3909064661839443
86,44.06602962111716,-1.4187699365999487
83,44.03927420948283,-1.3071147392110123
175,10.173703255018369,-6.6019341820970165
116,10.141167605048908,-6.623226665932207
55,10.123091239500445,-6.633090691044394
74,-57.753647365135386,-23.781792987151174
9,-57.74719492560066,-23.78345514988431
71,-57.762298904550335,-23.76605179721513
16,-43.563600538804835,-29.319591234132478
145,-57.701087535975624,-23.78635220992179
182,-62.78860713254867,-1.0823395548944117
46,-16.12117321215274,11.74298846466609
154,-47.82152199483141,20.43293117466195
172,62.88239176010998,-14.038170622141427
94,55.5337742684454,-6.850206157420002
52,-23.22117881715552,-14.286080326136595
66,30.75501963723741,-15.175635795864151
31,19.858241763813464,-42.27076950871176
89,22.039037427346226,-49.147816318475805
137,22.019586936229338,-49.205389338216996
271,26.900531708855148,-42.09953573811319
106,-8.153251822272132,1.9526203115225589
255,20.25022629194033,-42.573712767608505
162,-8.815891775970066,-77.29529559304966
157,-8.75163650653537,-77.26658931737542
138,13.108491794161054,-40.04070114183984
131,-30.633902948007517,17.929596566684843
218,-5.09371679554262,-84.44227083863811
264,-5.084078739522994,-84.41482030003611
188,33.180733282483594,-37.660526566172585
122,2.1428581513075096,-27.96501390271547
234,-15.74563018810008,43.75418028454156
388,-63.86748268966791,-1.1250336137814465
211,-15.962408810318784,-70.95545230969722
263,-16.440133948387096,-48.89508461518612
185,2.2793896069146693,-27.594849426523332
53,2.072667599189167,-28.49697330960304
47,32.60501535133407,-38.291873616134
99,-40.01270505095939,26.75723271968758
133,32.99130931184136,-38.041201992457204
5,-27.134502629199133,46.4149106758388
193,21.46953134023106,-50.021307916010734
76,-14.643372978104232,40.53569580049829
165,11.046852973312795,-39.08867819278624
208,-4.463589237488169,-79.63027983131332
260,-6.681266069032792,32.40144784747438
8,-11.221420846348284,43.41318303877845
105,-0.44005971558204565,-77.0674193775748
44,-6.788748938971472,50.78287359103229
169,7.392357479111159,-66.30160853465169
317,44.25426499080317,45.29188608353751
486,50.14340926892661,59.58153348564443
1218,-16.59958946697564,-48.86818569895324
87,-1.1171801518051587,-79.91684324924337
313,-8.15766366348388,52.266845365815286
161,-8.516332533862823,46.344331677936594
250,-2.868764393871945,61.02272562025988
428,39.35060038988466,39.877758643125446
139,25.92500118239657,50.21832109603725
158,-4.1972721295247455,55.9789069899025
356,25.646963355343615,50.423777262559646
194,-4.215852739189369,65.84884488951487
233,-4.598163879960444,54.35433813330119
155,-8.42817955645883,46.3393533887116
147,-5.736874841159205,57.613659558258
197,-5.804269245497515,32.91377852494828
236,-2.176192655348245,58.518451845004265
201,35.15922039037051,41.85839253107743
316,-4.307490360617499,54.366398506033136
501,46.22007303467201,43.70160139311661
127,-4.998967038766648,64.7107711770671
467,39.13773977237099,39.637655210174145
518,21.45683113650435,84.93647041348288
5974,45.11491169030999,-1.1769549322908512
548,15.818677626023883,83.53976320174188
320,-76.71485745485806,40.76257010647213
2041,45.05575902587581,-1.1512443788637743
119,28.277538445007412,49.99520758400466
421,-76.68647146111607,40.285486882452005
859,45.04965167817616,-1.146399597024604
496,37.32596934361433,39.68072484575222
111,-76.38558406657089,40.75452022409474
258,-14.75176073057435,-57.196091737496396
248,2.3458338735533,40.28322259084746
516,22.692699868244926,86.12436765110277
108,-80.53525524371864,41.9965447692024
297,-3.576825650973347,63.07361575475287
107,1.0639550417327992,-61.41841010312071
5861,-7.674283798867761,2.33149760690876
460,15.76755592646876,83.52092872574643
507,16.03485611543419,93.64338957708866
324,24.365354844390424,78.4753539255357
54,33.65958133496709,-83.23164741233192
34,-32.770648539355186,47.697746721200716
332,40.307758332733385,43.82355147224875
293,32.587846988961275,-83.27314099135079
301,34.74871021090302,43.99671409543702
1184,-53.3696271848801,21.072532447556487
259,-21.626525047462472,71.0333778329888
616,33.58115378666143,-84.72109198970686
189,-21.15592487492977,51.28890630251312
265,25.42451160809361,86.2882738909716
246,30.507367376382394,88.3384484855913
380,34.7074863537663,58.453062765383606
519,-5.116342552075776,-84.52611193531061
183,-22.350585897359668,70.22931209789293
397,14.110179203285682,91.12787554564733
414,-5.1174718595227,-84.5386316715194
191,-5.553862359114529,69.06395561740132
279,-5.121720982193214,-84.55348439572063
673,21.486360880910503,98.82598120488164
129,-78.35731328493634,42.067816008187485
345,34.67713934712182,52.93061350809147
240,46.50799768543848,54.35280407858068
179,33.525634032055564,-86.84798023124364
199,-76.44057621118651,33.7677776010463
225,-75.74254405846375,34.809430762112996
1982,2.043309008807778,-26.733451723409637
573,21.78221513069623,98.46169891490685
375,39.689721138017795,40.17679245195746
261,-26.10816610875549,92.3564065190972
150,21.199104284989485,88.29764199664702
285,-76.70066213847336,33.83009964169251
564,21.762787569186624,98.46436206794472
587,16.27134440948004,83.16033919835505
114,72.85432404967898,50.00702534491009
278,12.262906966534894,88.66856503680536
68,24.971653838771147,79.69137474929995
229,37.07077523068111,46.8096663366422
722,-26.10888525955864,92.91668137856249
330,-89.59236614102917,-51.374524263647324
269,-80.54049092012716,41.94005861221344
177,15.924811805467396,24.49695710494995
1172,-24.052820209989363,-14.621595148755599
3622,-53.226792849924735,21.038552652499746
148,12.266196231167136,88.65653992893402
217,46.278461290781564,45.76410990459218
302,-24.099797566577518,-14.671673011735633
1749,-55.96637505582493,-22.593894271923894
505,-55.72749281019102,-22.801837598518983
511,-55.84092071498678,-22.721379601371723
247,-55.82025557355239,-23.148084681998213
32,-83.50151923712312,46.35193047567596
5418,-55.80369622274015,-23.13658721898443
377,-2.225379511573942,58.69048971862565
442,-56.06546118006336,-22.71015115366212
311,-56.16336551682955,-22.534577913458175
174,44.595261322111064,46.028885146323006
347,-16.945900786461863,96.26765942587116
499,28.30974757593709,-89.92925052619755
262,28.093797227234578,-93.09731130133117
156,-14.811637554799923,98.4657962233828
207,32.665434589261814,-83.13166073721526
431,24.4497320665315,-42.94420496299946
773,25.946274068139147,-42.469910533055334
497,37.59544648728926,34.492808190154406
296,-76.14093053472463,37.24052924679888
1246,30.589555469145303,-15.27054297012994
348,41.610722096366445,42.507623108916654
5498,30.600804842483907,-15.265074106655662
586,46.34192373387267,43.59955281664799
713,30.591523153166506,-15.270208640520071
340,-21.807217402429018,100.3725123078487
577,-26.91649279588762,97.79145756239036
339,-2.49265308164949,60.780253419455526
449,16.357308674402823,82.68940614771236
463,14.084457035726027,91.24815089666164
1228,-16.041260977459633,12.006908821691994
1748,-16.045850429937087,11.978827596486886
378,-88.69617545417917,-52.62874935702532
1761,-16.046593298597053,12.002950357484332
824,-27.019187053530707,97.09816060464166
81,72.6045153035972,50.16881409942932
1222,-53.98837718661606,-81.66285081587235
1831,-16.0415717460534,12.004982349133538
1745,-16.029393505277564,12.038330117227915
1821,-16.037856600230263,12.014461303216963
310,78.75394434461569,49.559541771440756
1835,-16.038713923431704,12.015105411789763
718,35.01382634073924,41.83509647219021
494,77.19773870006156,49.417690728369124
238,-15.385447484495671,96.76386762843222
268,-84.30945579084218,31.502486610498778
633,-27.001686185360523,97.14191658770294
70,-87.64544908812556,41.323406589427925
441,78.1352128686583,54.91849827486646
300,-9.013655062878236,67.4280321383987
538,78.61460319409397,49.67949694685627
176,34.221003850908446,43.64545176890173
366,28.393263375510067,-89.32586097826142
896,33.40132335328891,-82.57263148020294
10,78.53252473986021,48.63135293835638
1135,-37.86684486772395,25.51590383928501
252,63.4267962600667,-13.667023546588284
479,-84.56890762121783,31.6515407269494
433,16.155375173244966,93.70285112815615
321,-82.90017448044338,30.102658160546202
213,63.49401783221777,-13.693603947106144
205,63.41003200061575,-13.708176566891495
200,76.10940839174717,49.86616121234445
1769,15.361981681360637,23.606078497133225
489,-87.4283501497419,-55.36481605434079
1927,-34.9074015470936,23.120989354427476
241,-18.221506628732094,95.70242661458887
488,78.09329680021017,54.96681263001968
5723,-35.614666256340165,21.797257962837445
244,-83.79367681042491,29.360754731606118
239,15.331403955384548,23.608525718978814
134,-59.13874402505244,58.75696652048089
61,17.12284760267513,28.656701911197956
386,15.620241019429326,24.639054789702257
