236,9.623413,5.822687,3.3332253
201,-19.765245,-0.0051776543,-8.79091
316,6.8761263,7.1218953,3.2143636
501,-13.46237,-0.17347884,-7.3900623
127,12.154775,7.722863,5.538334
467,-17.236855,-0.15242098,-9.910487
518,-13.7657995,9.620582,12.361197
5974,-14.059531,-15.153187,-1.9468344
548,-15.226817,6.6195903,13.1531925
320,5.044898,-12.66338,7.7782607
2041,-14.043816,-15.105352,-1.9108889
119,-22.261587,-2.4028313,-2.6242287
421,4.7730927,-12.550767,7.8989925
859,-14.045219,-15.107049,-1.9074465
496,-18.420105,-0.85918814,-9.874537
111,5.082544,-12.409642,7.7887807
258,-2.357252,7.916033,-14.25952
248,10.194914,17.663176,6.561535
516,-13.396365,10.943388,12.517581
108,4.9371233,-15.43506,6.696473
297,12.366102,7.0554028,4.206102
107,-0.30985874,7.2041893,-17.648829
5861,-0.4318264,-17.641127,-0.36996695
460,-15.248423,6.5957365,13.161407
507,-13.063685,10.115487,16.6531
324,-12.328998,8.0618925,8.652903
54,-8.487046,10.386195,-1.3169762
34,-2.178376,16.334618,2.3050532
332,-17.13948,0.8983878,-7.389646
293,-9.167073,9.823553,-1.3323468
301,-20.169325,-0.09942098,-7.291541
1184,7.108676,-1.2342379,4.383043
259,17.309448,12.609191,0.66091186
616,-8.6526985,10.640917,-0.48338076
189,1.8210806,10.16622,2.7603018
265,-12.338135,11.852813,11.802599
246,-8.662735,12.216579,10.829632
380,-20.538944,4.4167933,-2.5110095
519,10.530922,5.6950183,-19.36522
183,17.035204,12.697251,-0.092209145
397,-13.592985,7.6366057,17.396702
414,10.534741,5.692544,-19.371994
191,13.115412,8.624589,8.286166
279,10.540928,5.6925497,-19.380896
673,-8.819353,7.865727,17.33908
129,5.556444,-13.822977,7.200476
345,-21.047575,1.5658004,-4.1114573
240,-14.43816,0.39822608,-1.3368018
179,-9.869948,11.166503,0.55875695
199,0.9274714,-12.57638,9.58328
225,1.4954574,-12.13143,9.077105
1982,4.3842425,16.348703,-7.354003
573,-8.88146,7.896428,17.26437
375,-16.834364,-0.57089365,-9.493344
261,15.213834,-4.8252535,14.493515
150,-13.424231,11.1248455,14.845642
285,0.9828371,-12.793412,9.577465
564,-8.885467,7.896372,17.264471
587,-14.85886,6.578049,13.107202
114,-14.336823,12.8024235,-8.176582
278,-13.241204,5.391951,17.259758
68,-11.513697,8.46256,9.150606
229,-18.164612,-1.8255005,-5.8929
722,14.933785,-4.8738594,14.348052
330,-2.5242858,22.467958,-2.6110308
269,4.8894596,-15.441955,6.6998158
177,-22.527746,-2.3741872,8.683399
1172,-1.2395928,-14.16809,-12.844778
3622,7.1030183,-1.2811261,4.3224263
148,-13.239833,5.3860574,17.25691
217,-13.681127,0.056818582,-5.9522195
302,-1.2246625,-14.178512,-12.90047
1749,-5.8643126,-2.2193284,15.941657
505,-5.798582,-2.2003663,15.820678
511,-5.7809443,-2.2282085,15.888013
247,-5.7974606,-2.2837582,15.674871
32,7.745821,-17.289494,8.770705
5418,-5.804734,-2.2357671,15.688507
377,9.73376,5.894947,3.2761838
442,-5.784765,-2.289496,15.940325
311,-5.8045597,-2.3283958,16.051065
174,-14.633194,-0.6275306,-5.6913304
347,13.7771845,-2.4969487,9.020054
499,-13.359086,13.394075,0.35006607
262,-14.819303,12.277464,1.6332697
156,12.687461,-2.966177,7.3130217
207,-9.123517,9.8408985,-1.4349782
431,14.684476,4.1374826,-5.4469814
773,15.359636,3.515703,-5.2057304
497,-17.990353,-2.6873176,-12.327327
296,3.2109096,-11.948041,9.17541
1246,-4.3468485,-21.136786,-1.6025772
348,-16.155838,0.63395745,-8.211547
5498,-4.3573365,-21.133936,-1.6030933
586,-13.369261,-0.16395831,-7.4609957
713,-4.3505645,-21.143549,-1.6031214
340,11.08696,-5.248592,10.577716
577,11.864161,-6.1992583,13.658831
339,11.119093,6.3833084,3.048417
449,-14.599066,6.3219953,13.05258
463,-13.617725,7.6897383,17.45303
1228,5.1806855,-17.634802,-4.1955256
1748,5.1639295,-17.626469,-4.1936135
378,-3.3958437,22.978148,-3.3940504
1761,5.1792336,-17.630444,-4.194629
824,12.29803,-6.1652327,13.76993
81,-14.177349,12.974569,-8.233462
1222,2.9061613,-9.656327,18.170025
1831,5.1799684,-17.634361,-4.1957536
1745,5.194506,-17.646446,-4.1962266
1821,5.1848297,-17.638117,-4.1955757
310,-18.16082,11.9590845,-8.083637
1835,5.185375,-17.638132,-4.19535
718,-19.81307,0.15174535,-8.830383
494,-17.184021,12.133196,-7.7787375
238,14.019969,-2.9815958,7.819256
268,0.92008936,-16.855576,8.703988
633,12.284187,-6.178793,13.734218
70,6.9065304,-14.320365,11.615612
441,-18.182312,14.33124,-9.584843
300,13.302042,10.290967,6.4527164
538,-18.020832,12.0956335,-8.004905
176,-20.429111,-0.46622565,-7.573927
366,-13.078093,13.559628,0.11885678
896,-8.711164,10.114204,-1.8464509
10,-17.986067,11.237298,-8.02824
1135,8.826508,-3.371252,-5.003059
252,-9.0437355,-10.230156,-12.479498
479,0.8902077,-16.845022,8.901275
433,-13.090115,10.196626,16.528242
321,0.7231278,-17.136333,7.5426903
213,-9.028862,-10.211496,-12.534268
205,-9.01814,-10.256011,-12.482482
200,-16.265518,12.33939,-8.000187
1769,-22.178654,-2.3046849,7.955494
489,-4.88651,23.275139,-4.0204544
1927,10.1364565,-5.1599607,-3.5335655
241,13.905234,-2.5309663,10.029851
488,-18.153719,14.369865,-9.620765
5723,9.8002205,-4.8605127,-2.3851707
244,1.0607895,-18.168484,7.6245217
239,-22.133114,-2.3488908,7.927074
134,-5.128856,20.468466,11.081127
61,-22.834959,-0.84300774,11.428709
386,-22.325155,-2.4239829,8.75538
541,-13.124083,-12.362122,-7.51083
318,1.8392314,-17.11638,7.846015
721,-13.045529,-12.381504,-7.4407296
3983,8.2546215,-2.7446585,0.6379056
288,13.682327,-5.70282,13.662378
164,-13.271922,6.3105025,17.238096
410,-10.355336,10.989396,0.50606126
786,-2.7627761,22.386396,-2.6667032
314,14.897341,5.129833,-9.886827
1041,-10.785017,-11.309243,12.302541
326,-10.642743,-11.217132,12.138399
216,-3.5371916,22.92368,-1.9075948
921,-0.25835925,-8.781046,20.930555
650,-4.9183044,23.270857,-3.9097455
563,-2.2067823,22.433146,-3.248573
354,-10.755114,-11.254227,12.295004
368,-10.714275,-11.265862,12.262997
1858,-10.58862,-11.205776,12.109427
88,14.88777,-4.8803973,14.350506
881,-10.730987,-11.279869,12.287257
1428,-10.684138,-11.25018,12.29757
429,-10.686052,-11.25774,12.247562
1335,-10.7263365,-11.2673235,12.248986
4946,-10.978028,-11.220024,12.164004
210,-10.756583,-11.349687,12.332459
878,-10.745033,-11.314617,12.211814
417,-2.3554506,22.16328,-2.2050426
294,-10.840611,-11.360693,12.368253
584,-10.735137,-11.118842,12.167138
846,11.095097,-5.244335,10.596818
931,4.9089594,-15.393256,6.726478
1399,10.043903,-6.678275,-2.9357388
473,-10.78966,-11.25251,12.250929
232,-10.903523,-11.306311,12.327756
551,14.893537,5.130391,-9.885062
2533,-10.765216,-11.201665,12.392366
2471,9.416697,14.322733,12.123885
3977,10.085654,-5.2067933,-3.1636112
964,-10.775431,-11.28627,12.188035
97,-18.688873,-4.6710367,-12.309128
1389,5.447275,11.970096,9.333725
1034,-22.761166,-0.90912914,11.285931
2455,9.244687,-4.690532,-16.89231
2318,-1.8458965,-6.533504,-19.95655
195,-10.803524,-11.269719,12.220022
125,-14.892293,12.298899,-8.178441
203,-4.9515834,23.250845,-3.9407969
1226,-13.821917,10.111209,12.34482
120,-8.2853155,12.920235,0.9771123
1753,-5.451478,20.02939,10.895242
1376,1.7036144,-9.467389,18.700003
459,-18.10204,-3.0340104,-12.658212
1415,10.417528,9.172186,-15.696493
245,-22.145582,-2.2912774,7.8847365
384,-4.9927416,20.596205,11.151809
928,-14.651674,12.329892,1.5437794
101,-14.029956,13.315495,-8.60247
1713,-22.985737,-0.8038593,11.5991
291,9.612698,-4.7451806,-1.8843678
892,-8.602262,12.546767,1.8091443
100,2.9828815,-9.7258415,18.061373
254,1.0865897,-13.6279545,9.869917
2389,-13.073583,10.285586,16.696224
227,6.0137553,-14.078261,6.884574
520,18.800636,-8.868323,6.4517813
1257,18.678019,-8.884304,6.3698707
534,-22.389204,-2.5267003,8.730096
639,14.89724,5.189499,-9.973575
1277,0.4221658,-9.682351,19.588732
2711,15.225043,-4.8229837,14.4998045
1001,9.290881,-4.5833945,-16.56011
780,9.270913,-4.6330547,-16.670748
726,12.354662,-6.154325,13.331003
1685,-8.793403,7.857355,17.359798
4004,18.58254,-9.178914,6.364158
406,12.620509,6.6172447,4.041128
5949,-8.791636,7.8563943,17.362797
672,9.721292,14.394509,12.365892
502,-0.2545475,-8.699216,20.849857
1304,9.475483,-4.491747,-1.5992875
75,0.3894677,-9.589115,19.486248
1947,18.90627,-8.739366,6.497086
358,14.909046,5.055683,-9.772462
5911,9.554805,-4.7072787,-2.9268205
4114,18.59836,-9.092258,6.358969
312,-5.632561,20.134537,10.808611
4404,13.527124,6.288786,-6.5347023
787,17.428648,12.77426,-0.21715218
691,-14.694095,12.300863,1.571458
1207,9.16572,-4.753863,-16.83582
539,14.8169155,-15.842495,1.0418893
3529,8.155607,-2.3137274,1.1349518
224,14.140234,-3.8297591,9.543185
569,4.577654,12.875662,8.815927
3630,16.315304,-15.4254465,3.0771565
408,9.208894,-4.469779,-17.08869
1290,-4.458102,21.03484,11.208656
561,-3.9818206,23.069601,-5.607159
432,-17.699474,-2.3428006,-10.741181
93,22.21839,-7.4619894,-1.2845396
166,9.089579,-4.4787664,-17.108006
2162,14.922986,4.5185905,-5.590247
621,-15.15158,12.31386,-8.224674
2034,14.832158,-15.95577,0.82277775
767,-0.23526004,-8.8178215,20.903772
160,-11.759884,9.327274,-2.4753556
404,0.59544337,-18.312918,8.700233
2625,-11.146983,7.573277,-16.158579
706,7.184272,-1.6660863,3.2489703
733,-2.8063867,21.980978,-3.140094
142,-22.030313,-1.9995637,7.792886
231,-12.890043,7.147011,16.737885
3815,16.318998,-15.437585,3.0723221
153,7.330221,-16.85381,8.753811
626,-14.595874,12.669827,-8.24822
37,-4.576428,20.660631,10.45141
407,10.617547,6.65828,-16.6406
3789,11.013807,-17.424494,-12.857218
181,0.5727613,-16.929407,7.580445
292,5.0903435,12.711076,-15.078466
274,14.80155,-16.05737,0.63629663
5925,18.461357,1.769778,-3.891284
3792,11.011775,-17.422398,-12.856577
802,-14.324551,12.655312,1.418343
3790,11.013633,-17.425592,-12.858816
806,7.0602255,-1.2007862,4.4195085
19,3.0564716,-9.707263,18.036032
3791,11.015196,-17.427195,-12.857718
2227,13.592383,6.262129,-6.6236553
917,-19.29266,-0.32879904,8.177067
391,7.529705,-1.49477,-5.1585965
163,-18.203619,12.394839,-8.005025
769,-16.845049,-1.0585806,-6.7006297
1719,-5.6984134,19.951109,10.976975
78,-2.4104002,22.164587,-2.3907213
5869,13.355247,6.288676,-6.4656267
3730,5.216291,12.578848,-15.093363
221,-18.13367,14.163279,-9.551944
3725,26.048971,-7.7180986,-0.27375233
1714,-2.7094085,-5.83917,-20.114536
1899,-11.105492,7.7422323,-15.988041
284,-4.5673776,23.321396,-5.1589603
2165,14.84693,-15.296994,1.6910224
804,-22.258577,-2.7405322,9.174242
243,-4.6311626,20.798578,10.8815775
1735,-8.3518305,-1.6662917,-21.35279
3571,18.55856,-9.184642,6.3484025
2131,9.066698,-4.7781754,-16.910877
4694,-11.362733,5.1852703,-18.303095
1234,7.08276,-1.4478359,4.143337
805,-17.218079,-0.18964536,-9.9683485
656,4.6821465,9.42016,8.014985
687,-8.561911,-1.4493915,-21.350084
402,10.62784,-6.1863937,14.1217985
1905,21.778706,-7.0700784,-1.6211383
357,1.4206604,-17.694645,7.9344363
1223,16.763721,2.2702417,-5.3625584
906,-4.051883,24.0699,-1.1107975
703,8.99929,14.293168,11.973382
3229,26.091022,-7.636844,-0.18596223
2999,8.029944,-2.906403,1.077217
439,-14.628955,12.312379,1.5395478
401,11.210561,-5.1091123,10.587302
596,10.278903,-6.6999354,-3.524241
4925,9.351259,-15.743637,-11.966291
4362,13.305737,6.385787,-6.5500736
465,9.192227,-4.727582,-16.855259
2258,5.429156,7.3954935,4.9346786
585,-3.8741713,23.02427,-5.4915895
276,1.032006,-18.265236,7.5831733
904,11.944892,-6.075284,13.54836
80,17.778978,-10.0645895,5.9950447
664,-2.2932873,-6.2790623,-20.520536
4195,-16.825527,1.037108,-7.6611943
272,0.8350903,-9.088114,19.27552
2962,23.570536,-0.84331363,9.121288
173,-13.695024,0.15474565,-5.8745756
3315,18.060091,2.136618,-3.9969282
2388,-10.757576,9.616128,-14.444179
484,14.061568,-17.741861,-3.7874746
2580,-9.290603,9.7079735,-1.3247885
1811,-6.9540157,19.671843,10.886695
418,9.105835,-4.500063,-16.726799
56,-9.520228,12.228361,-2.8854144
5429,4.3102036,16.477953,-7.3513794
159,14.034767,-17.744917,-3.87262
1104,-14.77941,12.255357,1.6120768
223,-22.9411,-0.7963094,11.574985
423,-13.661626,13.062632,0.62680614
1792,-22.991365,-0.8035531,11.602728
3442,10.625166,9.03159,-15.693262
851,-13.702966,7.658512,17.558163
2898,-3.5328457,23.10175,-1.88489
2442,15.538376,3.0298076,-5.58122
4636,14.8618355,4.047686,-5.55427
5432,-15.372616,6.5983686,13.196351
3642,-1.7580955,-6.584339,-20.00249
3897,-11.1489,7.562154,-16.166325
1743,-4.190348,20.911682,10.910613
5973,-11.252576,-3.982129,10.81554
654,22.452484,-8.018983,-1.845628
2173,-10.111123,2.2021306,-20.157866
3496,18.501081,1.7769649,-3.9259915
3714,-1.4631782,-6.8820596,-19.759058
3145,18.420347,1.7941264,-3.8897476
266,17.741606,-10.110736,5.9763546
5482,14.111932,-17.721024,-3.6406794
1665,4.7719116,9.57818,8.020195
4204,18.550373,-9.112437,6.3278427
2325,7.088294,-5.0573997,-19.014107
3311,18.941824,1.4962885,-3.8022344
3434,-11.269712,-3.9812765,10.828697
3903,-2.0018759,-6.410376,-20.031094
2454,18.522474,1.4916795,-3.7496688
4908,8.371027,-3.4627912,0.043962706
2615,-11.161965,-3.9993858,10.807546
882,-9.923872,1.768039,-20.21988
5913,-11.251663,-3.989892,10.784244
186,0.96504956,-9.1476555,17.069489
1128,-9.658529,10.717233,0.28679627
4291,-10.787727,9.50902,-14.550756
765,-11.237309,-3.981025,10.819618
4619,9.719004,-4.900397,-2.832867
4385,-8.526349,-1.4475523,-21.321795
698,7.27536,-1.7507834,3.3397312
5984,-11.20832,-3.984437,10.851647
887,-11.169181,-3.9901717,10.8238
2207,-11.18901,-3.9916506,10.831177
480,22.330915,-8.118584,-1.9130225
2045,-10.777583,8.862463,-14.77226
1585,-11.321061,5.72903,-17.859493
477,9.667518,7.033555,4.1840925
1910,-11.201628,-3.9859493,10.855854
1396,-10.871756,9.362218,-14.786463
3825,20.699177,0.88191396,-3.5458677
640,12.637003,-2.976856,7.3248563
4040,7.040388,-1.1334538,4.5338674
1066,-13.484193,-0.0635914,-6.7647686
1464,-9.885455,10.549153,0.37112436
612,-11.143308,-3.9997241,10.818139
1313,6.2496085,-1.1540452,3.6417646
2348,18.984503,1.5809115,-3.7845857
2557,-11.249022,-3.9755757,10.884102
5972,-11.190007,-3.988836,10.81053
1837,12.751182,6.134135,-5.7337537
1860,-9.924508,1.8137254,-20.24181
818,9.770092,7.190113,4.370763
3562,-15.086461,7.120147,13.072027
2642,-10.3532,9.07846,-13.762637
680,12.69055,-5.949524,13.4198065
635,9.406396,-15.692546,-12.040731
4163,12.162508,-17.09051,-8.485691
1537,-11.309619,-3.9725962,10.800937
448,-13.6320915,10.810448,15.6992855
1752,14.806148,-16.000063,0.68280905
1000,6.938235,-1.146117,4.487359
4197,-10.789163,8.846896,-14.8055725
141,15.648776,-14.469609,3.1167028
1028,-3.842813,21.154085,10.864342
617,-15.424441,0.09701095,-7.728254
167,9.225628,-4.5536594,-17.115519
937,-8.517796,-1.427273,-21.29764
1793,13.976867,4.5101366,-5.91367
1765,22.018705,-6.5808454,-2.6731
374,1.038971,-9.163104,17.065535
2419,8.994818,-4.8248158,-17.557598
464,-10.6003895,5.8689613,12.494187
3699,-5.985692,-3.0857868,-20.683746
2617,19.576668,1.0499322,-3.8929183
146,23.493994,-7.6699247,-1.5415803
5748,9.875326,-5.0160213,-2.1678905
5750,11.887904,6.654512,-6.0299106
2243,8.896696,-4.842401,-17.581306
1568,18.772095,-8.82196,6.420795
115,-2.2667735,-6.3104568,-20.609133
424,3.7934048,14.474477,8.9988365
109,-9.81968,13.196828,1.3302943
5193,25.83364,-7.6043057,-0.3550422
2217,-8.952974,10.229001,-1.324273
838,-0.6631929,23.926804,-3.1435494
1810,-10.346184,9.080199,-13.746745
21,13.906792,-17.707273,-4.2631817
2368,10.115891,-7.7028728,-3.5055013
4692,7.992432,-2.79587,-0.49617592
1556,22.097078,-7.448269,-1.3426538
359,22.464304,-7.975575,-1.8275881
1631,10.433594,-6.3075743,-3.6065915
547,23.46279,-0.7310412,8.660619
2040,23.49974,-0.7788928,9.056528
1366,-5.443685,-3.5239544,-20.606106
1013,-19.289854,-0.32546723,8.168217
4600,-2.7010202,8.042997,-14.339233
4409,13.934869,-3.0022278,8.034555
2942,-11.134238,7.630569,-16.105349
3265,18.85742,1.4935548,-3.8619072
222,-4.351337,20.983047,10.819854
15,23.55467,-0.8071139,8.491027
1380,8.458206,-3.4750717,0.07691743
286,5.123196,12.64237,-15.088653
2080,18.312479,-9.46658,6.242217
3976,13.183965,-17.582378,-6.0882397
242,19.82642,-6.7061505,6.7571955
1701,25.797249,-7.580635,-0.3883755
277,10.166317,6.5262384,-17.698233
1302,-3.3962045,23.04811,-2.9918053
1162,-10.203002,2.0401304,-19.896278
1289,2.7507756,-9.608776,18.022346
5654,23.575129,-0.89663243,9.158292
1024,10.261183,5.7960515,-18.885035
566,-15.019638,12.805848,-8.537899
1204,26.401308,-7.492941,0.13387047
2802,13.552431,5.052817,-6.4955835
1018,-10.737721,8.943226,-14.652903
1686,-22.429434,-1.2399006,7.5863705
3572,8.274793,-13.841687,-14.6404705
724,6.5455103,6.5121894,3.1809108
5065,14.0633,-17.72211,-3.7775729
492,-8.772274,-0.2935442,-20.691488
4365,-4.6129546,-4.213883,-20.471222
1610,14.8881445,3.7290804,-5.5017633
17,12.970807,-17.523237,-6.638057
2761,-1.0050772,13.981578,4.5394754
396,-0.17096014,-8.823262,20.726856
3397,-15.808185,12.414805,-8.746211
2266,-11.09089,7.814762,-15.917175
180,-1.5049754,21.986574,-3.1487064
4084,20.185898,-7.562649,7.121005
814,10.282393,-6.349807,-3.3925598
372,0.45205426,-16.709206,9.62053
500,10.627549,-6.1807055,14.124653
606,23.385586,-0.7469061,8.751258
827,-16.440727,14.786138,-10.610321
4680,13.133387,-16.316751,-9.8821745
3470,23.665024,-0.8259185,8.511285
5044,10.245923,17.794659,6.522103
678,10.596249,-6.1807823,14.14073
2884,12.504313,6.297394,-5.7671676
3451,-11.223657,7.140716,-16.585987
1403,14.836014,-15.975236,0.64801437
1774,-13.640774,-0.108044215,-7.1557217
3560,11.712216,6.7751627,-6.1052
2378,-8.984856,-0.01835957,-20.668077
1986,4.9009347,-14.104161,7.5149245
5821,9.795611,-8.924239,-3.5609825
2121,-20.562378,4.4850125,-2.496306
1386,-10.896712,9.305971,-14.860006
2404,-10.038514,2.0642982,-20.208975
3781,13.631106,-17.665768,-5.050223
235,8.796767,-4.15084,-16.755922
822,-15.527011,-0.93986356,-6.627465
3018,-10.931394,3.4561303,-19.0139
546,-10.8928385,8.553723,-15.16053
1736,-22.6173,-0.76360685,7.451675
929,9.34449,-4.716495,-16.7616
1623,14.41201,4.3202286,-8.525073
2067,-10.769021,9.567891,-14.488762
135,-11.192912,7.3282933,-16.40353
412,-4.098652,23.140339,-5.772423
1937,3.0050316,-9.646691,18.064466
3598,-11.303106,5.1257443,-18.36548
212,-11.766628,9.326245,-2.4759226
206,22.285719,-8.068689,-1.8756014
1217,-11.332332,4.5969257,-18.75472
4236,18.47871,-9.303467,6.318695
2073,-15.01645,6.5634084,13.196868
3522,-18.011614,-2.7153926,-12.56327
554,-13.932146,13.642633,-9.053395
1422,-14.731963,-0.82803214,-6.271665
4205,9.480195,-15.683026,-12.03729
20,-4.118612,24.26636,-1.0041988
4047,19.145042,0.9355269,-3.4344525
2720,2.2357814,-16.051184,8.02327
2977,20.24977,-7.671848,7.192664
1731,-11.309622,5.674277,-17.90983
4717,13.869639,4.690229,-7.8664446
491,17.643549,-10.218114,5.931078
3472,12.461212,6.26135,-6.3339586
3988,-10.802475,9.371596,-14.633249
309,-7.7357864,-1.4460785,-20.718023
4266,12.418877,-17.358568,-7.5140533
4635,-11.392314,5.090032,-18.3423
1611,12.187086,-6.106778,13.590217
986,-2.6411405,8.029076,-14.344205
351,4.695504,9.460136,7.994219
3345,-5.8997097,-3.1425648,-20.663923
2409,13.901339,-2.9853384,7.741889
392,12.136442,6.5801425,3.7382882
3195,26.103485,-7.6889496,-0.24848513
1763,13.312,5.290283,-8.838183
645,5.0406647,12.795306,-15.053563
1700,-22.432438,-4.1590714,-2.4898899
5161,16.285624,2.2950952,-4.9541297
2386,7.4064894,7.267499,3.3042858
1624,-0.3010822,-8.469825,20.667173
1966,3.9629858,12.807384,7.809458
933,8.473237,-3.6340559,0.43279803
925,15.877861,-14.524032,3.285026
2319,5.0585423,11.1599655,7.8394136
2293,-4.3728004,21.027903,10.983349
437,12.981546,7.40782,6.5728073
1010,-12.4588175,11.662371,11.874969
2140,12.651875,6.247898,-5.5331717
4052,16.283457,2.4924607,-5.1219296
1998,23.445063,-0.22483507,8.880178
2795,23.23461,-0.91511285,8.796394
557,-17.775068,0.34140316,-7.160413
5147,16.035313,2.5703824,-5.094426
735,-16.826818,14.824544,-10.451785
5160,16.260826,2.3230083,-4.8597274
3006,22.030909,-6.6168666,-2.6449485
716,-12.02962,8.955974,16.324211
2296,-10.766566,9.614268,-14.465538
779,2.709087,-9.47068,18.306227
902,-17.300446,-1.1776719,-10.401762
3828,-11.214724,7.2577176,-16.47822
4730,10.121579,-5.885155,-3.0389476
1771,-11.305126,4.972588,-18.412748
4363,14.392394,-17.4421,-2.5093641
62,-6.2949524,-2.815633,-20.7094
1479,16.0506,2.6049445,-5.30287
2779,19.986767,0.94827473,-3.6760604
1962,6.100674,8.243667,3.363785
4254,12.955093,-17.517317,-6.6278934
2397,-5.6383443,-3.371618,-20.637405
1620,-1.2169945,-7.0810604,-19.600275
4962,8.033214,-3.2559335,-0.35477135
1754,23.39948,-0.71572787,8.653832
4008,17.439983,12.713126,0.13588504
95,-11.011795,14.286193,2.3835218
3273,26.035686,-7.638527,-0.3417033
3367,5.137669,-12.949774,7.6079226
1140,-17.441235,0.75388455,-7.2282386
1154,23.465172,-0.80335486,8.999598
4400,14.163884,-17.655563,-3.4269636
3250,-15.05384,-0.8342901,-6.324826
709,-21.28605,1.519236,-4.3281837
13,-10.824578,9.452244,-14.651951
416,21.799345,-7.0776196,-1.6412189
204,9.630154,-15.5983305,-12.129311
282,0.23271082,-17.904694,9.897158
1406,-20.568121,4.5017486,-2.4914534
3760,11.595696,-15.368439,-12.091014
2721,-13.45301,10.957029,12.87516
1269,-18.407213,-0.42438558,-9.37863
5795,-6.328139,-2.6410608,13.301083
5506,8.363253,-13.900643,-14.606338
1864,-15.363461,-0.92950803,-6.5148325
1757,-6.8131666,19.62646,10.834916
4679,13.394494,-16.338928,-9.670742
4891,-6.039681,-2.4157844,13.938642
1677,14.285179,-17.576082,-2.9990268
3410,8.424831,14.091593,11.412152
64,-11.38023,5.206549,-18.25099
5683,-2.8021235,5.2930055,-2.536846
1893,12.684202,-2.9893935,7.494922
5905,-5.664316,-2.6738374,13.867984
1862,13.196574,5.4176207,-9.151567
3837,-7.674957,-1.572599,-20.770964
1487,8.844153,-14.744967,-13.225752
3722,-11.296094,6.2103457,-17.43928
1134,7.8021107,13.969382,11.089328
4092,14.322729,3.9161038,-7.8713055
4302,-13.545676,-0.17681928,-7.340829
3729,18.164751,1.7496111,-4.0789785
4591,12.184764,6.547573,-5.7301807
4638,-8.8377285,10.193636,-1.1914948
710,13.032981,-17.52128,-6.5505667
2328,8.498108,-14.248159,-13.964859
3795,11.012595,-17.412764,-12.843993
4298,-6.0614586,-2.4817448,13.828876
3527,-1.0110775,-6.7413716,-20.092772
215,-7.8940105,-1.17119,-20.62797
2108,11.431071,6.2530575,-6.358953
3735,-11.159607,7.541787,-16.201178
2367,9.74075,14.298151,12.147557
537,-9.892171,1.7142282,-20.237478
2647,-9.244399,0.47422287,-20.537132
4682,13.396201,-16.359274,-9.64677
1738,9.926274,8.662601,-5.89878
1883,-12.849583,-15.120778,-2.316242
2567,4.918859,-12.587342,7.8158984
3490,15.182861,-4.8250513,14.471443
4860,9.381268,-15.758419,-11.949407
1670,9.109295,-15.075306,-12.797978
