0.0 0.0 1
0.0 0.0 3
0.0 0.0 1
0.0 0.0 2
0.0 0.0 2
0.0 0.0 4
0.0 0.0 2
0.0 0.0 1
0.0 0.0 5
0.0 0.0 1
0.0 0.0 11
0.0 0.0 1
0.0 0.0 123
0.0 0.0 2
0.0 0.0 2
0.0 0.0 2
0.0 0.0 2
0.0 0.0 5
0.0 0.0 1
0.0 0.0 2
0.0 0.0 1
0.0 0.0 12
0.0 0.0 2
0.0 0.0 2
0.0 0.0 6
0.0 0.0 2
0.0 0.0 14
0.0 0.0 3
0.0 0.0 1
0.0 0.0 2
0.0 0.0 1
0.0 0.0 14
0.0 0.0 1
0.0 0.0 2
0.0 0.0 2
0.0 0.0 1
0.0 0.0 9
0.0 0.0 2
0.0 0.0 13
0.0 0.0 7
0.0 0.0 1
0.0 0.0 2
0.0 0.0 6
0.0 0.0 2
0.0 0.0 2
0.0 0.0 2
0.0 0.0 2
0.0 0.0 2
0.0 0.0 1
0.0 0.0 1
0.0 0.0 2
0.0 0.0 2
0.0 0.0 1
0.0 0.0 9
0.0 0.0 2
0.0 0.0 2
0.0 0.0 3
0.0 0.0 1
0.0 0.0 33
0.0 0.0 2
0.0 0.0 2
0.0 0.0 1
0.0 0.0 2
0.0 0.0 1
0.0 0.0 4
0.0 0.0 1
0.0 0.0 3
0.0 0.0 1
0.0 0.0 1
0.0 0.0 3
0.0 0.0 1
0.0 0.0 19
0.0 0.0 1
0.0 0.0 4
0.0 0.0 3
0.0 0.0 4
0.0 0.0 4
0.0 0.0 1
0.0 0.0 2
0.0 0.0 2
0.0 0.0 2
0.0 0.0 1
0.0 0.0 6
0.0 0.0 1
0.0 0.0 29
0.0 0.0 3
0.0 0.0 2
0.0 0.0 1
0.0 0.0 1
0.0 0.0 2
0.0 0.0 2
0.0 0.0 2
0.0 0.0 1
0.0 0.0 1
0.0 0.0 2
0.0 0.0 2
0.0 0.0 4
0.0 0.0 3
0.0 0.0 2
0.044444444444444446 0.6951941016011038 10
0.0 0.0 1
0.0 0.0 1
0.0 0.0 2
0.0 0.0 2
0.0 0.0 8
0.0 0.0 2
0.0 0.0 1
0.0 0.0 7
0.0 0.0 1
0.0 0.0 4
0.0 0.0 1
0.0 0.0 1
0.0 0.0 5
0.0 0.0 1
0.0 0.0 2
0.0 0.0 6
0.0 0.0 2
0.0 0.0 1
0.0 0.0 1
0.0 0.0 1
0.0 0.0 5
0.0 0.0 1
0.0 0.0 2
0.0 0.0 13
0.0 0.0 2
0.0 0.0 2
0.16666666666666666 0.5 4
0.0 0.0 3
0.0 0.0 2
0.01818181818181818 0.5 11
0.0 0.0 1
0.0 0.0 2
0.0 0.0 2
0.0 0.0 2
0.0 0.0 2
0.01818181818181818 0.5 11
0.0 0.0 3
0.0 0.0 4
0.0 0.0 1
0.0 0.0 1
0.0 0.0 8
0.0 0.0 6
0.0 0.0 1
0.0 0.0 3
0.0 0.0 3
0.0 0.0 2
0.0 0.0 5
0.0 0.0 1
0.0 0.0 2
0.0 0.0 1
0.0 0.0 4
0.0 0.0 2
0.0 0.0 2
0.0 0.0 11
0.0 0.0 3
0.047619047619047616 0.5 7
0.0 0.0 1
0.06666666666666667 0.5 6
0.0 0.0 2
0.0 0.0 11
0.0 0.0 1
0.0 0.0 2
0.0 0.0 1
0.0 0.0 3
0.0 0.0 1
0.0 0.0 3
0.0 0.0 1
0.0 0.0 10
0.3333333333333333 0.5 3
0.0 0.0 2
0.022222222222222223 0.5 10
0.3333333333333333 0.5 3
0.0 0.0 1
0.3333333333333333 0.5 3
0.0 0.0 1
0.0 0.0 5
0.0 0.0 1
0.0 0.0 2
0.0 0.0 2
0.0 0.0 3
0.0 0.0 3
0.0 0.0 1
0.0 0.0 2
0.0 0.0 5
0.0 0.0 1
0.0 0.0 2
0.0 0.0 8
0.0 0.0 1
0.0 0.0 1
0.0 0.0 2
0.0 0.0 1
0.0 0.0 2
0.0 0.0 2
0.0 0.0 2
0.0 0.0 7
0.0 0.0 1
0.0 0.0 9
0.0 0.0 2
0.0 0.0 2
0.0 0.0 10
0.0 0.0 2
0.0 0.0 4
0.1 0.5 5
0.0 0.0 2
0.0 0.0 4
0.0 0.0 8
0.0 0.0 1
0.0 0.0 24
0.0 0.0 1
0.0 0.0 3
0.0 0.0 2
0.0 0.0 1
0.0 0.0 1
0.0 0.0 3
0.0 0.0 2
0.0 0.0 2
0.0 0.0 1
0.0 0.0 1
0.0 0.0 3
0.0 0.0 1
0.0 0.0 2
0.0 0.0 3
0.0 0.0 1
0.0 0.0 2
0.0 0.0 3
0.0 0.0 1
0.044444444444444446 0.0 10
0.0 0.0 2
0.0 0.0 1
0.0 0.0 4
0.0 0.0 2
0.0 0.0 3
0.0 0.0 1
0.0 0.0 1
0.0 0.0 2
0.0 0.0 1
0.0 0.0 2
0.0 0.0 2
0.0 0.0 10
0.0 0.0 6
0.0 0.0 1
0.16666666666666666 0.5 4
0.0 0.0 1
0.0 0.0 2
0.0 0.0 2
0.0 0.0 1
0.0 0.0 4
0.0 0.0 1
0.0 0.0 3
0.0 0.0 1
0.0 0.0 2
0.0 0.0 3
0.0 0.0 2
0.0 0.0 1
0.0 0.0 3
0.0 0.0 1
0.0 0.0 4
0.0 0.0 4
0.0 0.0 2
0.0 0.0 2
0.0 0.0 4
0.0 0.0 1
0.0 0.0 5
0.0 0.0 2
0.0 0.0 1
0.0 0.0 6
0.0 0.0 1
0.0 0.0 2
0.0 0.0 4
0.0 0.0 2
0.0 0.0 2
0.0 0.0 1
0.0 0.0 1
0.0 0.0 1
0.0 0.0 2
0.0 0.0 1
0.0 0.0 8
0.0 0.0 1
0.1 0.5 5
0.0 0.0 1
0.0 0.0 2
0.0 0.0 3
0.0 0.0 2
0.0 0.0 2
0.0 0.0 2
0.0 0.0 2
0.0 0.0 1
0.0 0.0 8
0.0 0.0 2
0.0 0.0 1
0.0 0.0 3
0.0 0.0 1
0.3333333333333333 0.5 3
0.0 0.0 1
0.0 0.0 1
0.0 0.0 2
0.0 0.0 1
0.16666666666666666 0.5 4
0.027777777777777776 0.5 9
0.0 0.0 1
0.0 0.0 1
0.0 0.0 1
0.0 0.0 1
0.0 0.0 1
1.0 0.5 2
0.0 0.0 1
1.0 0.5 2
0.0 0.0 3
0.0 0.0 1
0.0 0.0 10
0.0 0.0 8
0.0 0.0 3
0.0 0.0 3
0.0 0.0 2
0.0 0.0 1
0.0 0.0 2
0.0 0.0 1
0.0 0.0 2
0.0 0.0 1
0.0 0.0 2
0.0 0.0 9
0.0 0.0 8
0.0 0.0 9
0.0 0.0 1
0.0 0.0 2
0.0 0.0 2
0.0 0.0 2
0.0 0.0 3
0.0 0.0 1
0.0 0.0 1
0.0 0.0 2
0.0 0.0 2
0.0 0.0 1
0.005847953216374269 0.5 19
0.0 0.0 2
0.0 0.0 4
0.0 0.0 3
0.0 0.0 3
0.0 0.0 3
0.0 0.0 3
0.0 0.0 1
0.0 0.0 4
0.0 0.0 3
0.0 0.0 4
0.0 0.0 3
0.0 0.0 1
0.0 0.0 2
0.0 0.0 4
0.0 0.0 4
0.0 0.0 2
0.0 0.0 2
0.0 0.0 2
0.0 0.0 3
0.0 0.0 2
0.0 0.0 1
0.0 0.0 1
0.0 0.0 3
0.0 0.0 8
0.0 0.0 2
0.0 0.0 2
0.0 0.0 2
0.0 0.0 1
0.0 0.0 2
0.0 0.0 2
0.0 0.0 1
0.0 0.0 1
0.0 0.0 1
0.0 0.0 6
0.0 0.0 1
0.0 0.0 2
0.0 0.0 1
0.0 0.0 5
0.0 0.0 18
0.0 0.0 6
0.0 0.0 1
0.0 0.0 20
0.0 0.0 3
0.0 0.0 2
0.0 0.0 9
0.0 0.0 3
0.0 0.0 1
0.0 0.0 1
0.0 0.0 1
0.0 0.0 17
0.0 0.0 2
0.0 0.0 1
0.0 0.0 1
0.0 0.0 3
0.0 0.0 1
0.0 0.0 1
0.0 0.0 1
0.0 0.0 1
0.0 0.0 2
0.0 0.0 1
0.0 0.0 2
0.0 0.0 3
0.0 0.0 1
0.0 0.0 1
0.0 0.0 2
0.0 0.0 10
0.0 0.0 2
0.0 0.0 2
0.0 0.0 2
0.0 0.0 4
0.0 0.0 7
0.0 0.0 3
0.01098901098901099 0.5 14
0.0 0.0 1
0.0 0.0 1
0.0 0.0 1
0.0 0.0 3
0.0 0.0 1
0.0 0.0 3
0.0 0.0 1
0.0 0.0 2
0.0 0.0 1
0.0 0.0 9
0.0 0.0 2
0.0 0.0 1
0.0 0.0 3
0.0 0.0 1
0.0011074197120708748 0.5 43
0.0 0.0 3
0.0 0.0 2
0.0 0.0 2
0.0 0.0 1
0.0 0.0 1
0.0 0.0 2
0.0 0.0 2
0.0 0.0 1
0.0 0.0 15
0.0 0.0 6
0.0 0.0 2
0.0 0.0 16
0.0 0.0 1
0.0 0.0 1
0.0 0.0 9
0.0 0.0 4
0.0 0.0 1
0.0 0.0 2
0.0 0.0 2
0.0 0.0 2
0.0 0.0 1
0.0 0.0 3
0.0 0.0 1
0.0 0.0 149
0.0 0.0 2
0.0 0.0 3
0.0 0.0 2
0.0 0.0 2
0.06666666666666667 0.5 6
0.0 0.0 2
0.0 0.0 2
0.0 0.0 1
0.0 0.0 2
0.0 0.0 2
0.16666666666666666 0.5 4
0.0 0.0 4
0.0 0.0 2
0.0 0.0 1
0.0 0.0 1
0.0 0.0 1
0.0 0.0 2
0.0 0.0 6
0.0 0.0 1
0.0 0.0 1
0.0 0.0 3
0.0 0.0 2
0.0 0.0 5
0.16666666666666666 0.5 4
0.0 0.0 1
0.0 0.0 8
0.0 0.0 4
0.0 0.0 1
0.006535947712418301 0.5 18
0.0 0.0 1
0.0 0.0 8
0.1 0.5 5
0.0 0.0 4
0.01282051282051282 0.5 13
0.06666666666666667 0.5 6
0.047619047619047616 0.5 7
0.0 0.0 4
0.0 0.0 1
0.0 0.0 1
0.0 0.0 17
0.0 0.0 2
0.0 0.0 1
0.0 0.0 4
0.0 0.0 1
0.3333333333333333 0.5 3
0.0 0.0 1
0.0 0.0 31
0.0 0.0 2
0.0 0.0 3
0.0 0.0 1
0.0 0.0 2
0.0 0.0 5
0.0 0.0 1
0.0 0.0 1
0.0 0.0 80
0.0 0.0 1
0.0 0.0 2
0.0 0.0 1
0.0 0.0 17
0.0 0.0 2
0.0 0.0 1
0.0 0.0 2
0.0 0.0 14
0.0 0.0 1
0.0 0.0 1
0.0 0.0 2
0.0 0.0 2
0.0 0.0 1
0.0 0.0 6
0.0 0.0 1
0.0 0.0 4
0.0 0.0 6
0.0 0.0 1
0.0 0.0 3
0.0 0.0 1
0.1 0.5 5
0.0 0.0 1
0.0 0.0 4
0.0 0.0 1
0.0 0.0 2
0.0 0.0 2
0.0 0.0 1
0.0 0.0 14
0.0 0.0 1
0.0 0.0 9
0.0 0.0 2
0.0 0.0 2
0.0 0.0 2
0.0 0.0 2
0.0 0.0 7
0.0 0.0 1
0.0 0.0 1
0.0 0.0 3
0.0 0.0 1
0.0 0.0 3
0.0 0.0 2
0.0 0.0 1
0.0 0.0 14
0.0 0.0 2
0.0 0.0 1
0.0 0.0 2
0.0 0.0 1
0.0 0.0 2
0.0 0.0 1
0.0 0.0 1
0.0 0.0 2
1.0 0.5 2
1.0 0.5 2
0.0 0.0 1
0.0 0.0 4
0.0 0.0 3
0.0 0.0 2
0.0 0.0 4
0.0 0.0 3
0.0 0.0 4
0.0 0.0 2
0.0 0.0 1
0.0 0.0 2
0.0 0.0 1
0.0 0.0 2
0.0 0.0 2
0.0 0.0 3
0.0 0.0 5
0.0 0.0 3
0.0 0.0 2
0.0 0.0 1
0.0 0.0 1
0.0 0.0 1
0.0 0.0 3
0.0 0.0 1
0.0 0.0 18
0.0 0.0 1
0.0 0.0 3
0.0 0.0 1
0.0 0.0 12
0.0 0.0 1
0.0 0.0 13
0.0 0.0 2
0.0 0.0 11
0.0 0.0 1
0.0 0.0 2
0.0 0.0 3
0.0 0.0 1
0.0 0.0 1
0.0 0.0 2
0.0 0.0 6
0.0 0.0 1
0.0 0.0 2
0.0 0.0 3
0.0 0.0 2
0.0 0.0 2
0.0 0.0 2
0.0 0.0 1
0.0 0.0 11
0.0 0.0 1
0.0 0.0 2
0.0 0.0 2
0.0 0.0 1
