 X Y
1019591 -22.36278 8.633274
1448742 20.093472 7.9921618
3215050 -3.8667226 -34.218033
1814839 12.091512 2.1710885
2504593 -3.8667226 -34.218033
2526923 -21.624083 -21.055426
2346963 -22.36278 8.633274
2614983 8.576236 -0.5455109
4334507 20.299782 1.8639106
2494182 -22.36278 8.633274
41169 -22.36278 8.633274
1080073 -22.36278 8.633274
3590119 -3.8667226 -34.218033
2756332 15.375089 1.1959066
1859185 -3.8667226 -34.218033
495346 11.958995 5.3867855
5305413 -22.36278 8.633274
4787981 -22.36278 8.633274
3294114 -3.8667226 -34.218033
3841335 -22.36278 8.633274
4394770 -3.8667226 -34.218033
1185367 -22.36278 8.633274
3120605 -22.36278 8.633274
805804 -3.8667226 -34.218033
4199463 -12.404849 34.680607
3247892 6.2947955 2.0514367
134932 -22.36278 8.633274
1823300 -22.36278 8.633274
2559763 -3.8667226 -34.218033
4835183 -22.36278 8.633274
4171419 -3.8667226 -34.218033
2278771 14.381471 -8.659198
3444503 -22.36278 8.633274
523168 -20.56067 -19.719193
796463 -22.36278 8.633274
3542818 12.9692545 -3.1063704
1785886 -22.36278 8.633274
3182371 -22.36278 8.633274
2726980 15.234374 -0.98649657
3908711 -22.36278 8.633274
2117065 12.401203 -9.39151
2174208 10.104532 -1.5609062
3812265 9.76568 -8.999918
2343524 -22.36278 8.633274
2876896 -21.624083 -21.055426
4873496 11.300971 -5.6892323
2443777 -22.36278 8.633274
2428714 -22.36278 8.633274
2136653 -3.8667226 -34.218033
2494253 9.232537 -1.1288526
4484313 -3.8667226 -34.218033
5292928 -22.36278 8.633274
4067380 -22.36278 8.633274
2366442 -22.36278 8.633274
1911202 -3.8667226 -34.218033
4921262 12.115483 0.9822735
4924922 -22.36278 8.633274
4624183 9.849335 4.3552933
2279887 -12.459212 34.64829
5148475 12.113511 -2.0770774
1806149 -22.36278 8.633274
4928082 -22.36278 8.633274
1786252 -22.36278 8.633274
1821683 11.864154 -1.3547864
3182409 -22.36278 8.633274
2836406 11.904691 4.076
4886348 7.620649 0.19601965
1268059 -2.30557 41.852497
1583591 20.266571 3.2309191
5017422 19.760689 2.1807413
5115732 17.257553 0.34295824
4296534 -38.718857 -7.676473
4301441 -21.624083 -21.055426
2322009 19.268703 -2.4772441
1684976 14.119843 10.877746
4979158 2.826618 -0.24206921
1710708 -21.465784 -20.942047
2193136 -22.36278 8.633274
102236 -22.36278 8.633274
1001879 -3.8667226 -34.218033
2859550 12.103725 -1.0066118
36715 17.349895 -0.6189762
3890502 -22.36278 8.633274
266092 -3.8667226 -34.218033
1781747 -22.36278 8.633274
3903568 11.444439 5.3159685
1314669 17.267385 5.7968993
5377903 12.113524 -0.49939618
4493168 17.572418 6.7608824
2690941 10.389293 2.1629665
3498970 -22.36278 8.633274
1412991 13.079413 -1.8679316
3954939 -22.36278 8.633274
2953089 -22.36278 8.633274
5289179 10.100372 -0.20438495
5279624 19.843275 -0.5804518
2793301 -40.626278 -3.4002404
2068363 -2.3058176 41.85232
3249923 -2.30557 41.852497
4514222 -37.635803 -25.892008
209935 11.365689 -3.6990013
135056 14.483178 1.6205947
4231061 2.9199271 -2.8810925
1085334 16.045113 2.6972094
4201424 -22.36278 8.633274
5246874 -22.36278 8.633274
4487248 -3.8667226 -34.218033
3182492 14.623261 -0.8302258
2500429 -2.256139 31.335827
1445790 -22.36278 8.633274
4348297 -3.8667226 -34.218033
3374193 18.490355 -6.9786587
2101152 11.990396 1.3896207
4165537 18.830574 5.128258
349770 -3.8667226 -34.218033
1544104 10.900584 8.710429
222475 -3.8667226 -34.218033
3411881 -22.36278 8.633274
1012059 -37.084404 -11.356761
8796 -3.8667226 -34.218033
2461615 12.93623 -1.3083873
5386296 -48.18234 11.349727
2428852 15.91144 -6.811346
1721072 -3.8667226 -34.218033
2101176 17.857237 0.44618157
5138000 -22.36278 8.633274
640039 -22.36278 8.633274
659387 -3.8667226 -34.218033
2943526 -22.36278 8.633274
3522360 -22.36278 8.633274
4493247 14.566171 -1.2162457
692170 -3.8667226 -34.218033
4297757 -22.36278 8.633274
4084459 -3.8667226 -34.218033
2222733 13.695725 -0.47181135
2723796 17.015245 -1.4613972
4788389 -22.36278 8.633274
4362198 -3.8667226 -34.218033
4620007 -3.8667226 -34.218033
2223214 14.949772 -1.6729453
1831883 -22.36278 8.633274
2769637 11.191747 -0.1320521
1314785 11.776272 -5.937369
4125910 14.16955 -0.86004716
1052643 11.812614 -4.3896523
2318824 -22.36278 8.633274
430053 13.654234 0.11722103
659431 -22.36278 8.633274
4323743 18.627026 2.2812748
2461674 13.751699 4.102842
4027989 -48.951332 -6.8127384
1544171 10.510337 8.304744
1284493 -22.36278 8.633274
4493294 10.832317 0.32910478
1765594 -22.36278 8.633274
2461680 -22.36278 8.633274
568555 14.283652 2.201283
3444722 13.13292 4.561185
4132857 -22.36278 8.633274
5458800 -22.36278 8.633274
4125317 -22.36278 8.633274
921596 6.769162 6.3565555
5281852 -3.8667226 -34.218033
1642492 10.634843 -4.911485
3198224 -36.30992 -13.371762
4952061 9.704174 -3.4272366
3679425 -22.36278 8.633274
4296703 8.691294 3.0383546
5148686 -21.463634 -20.943043
3896615 17.045984 9.426051
608465 -22.36278 8.633274
3043479 -22.36278 8.633274
2625558 10.786603 -5.6573067
1970199 -22.36278 8.633274
804817 -21.463634 -20.943043
3963890 -3.8667226 -34.218033
1282074 20.926321 3.0562067
353654 -37.08229 -11.36509
2625571 19.693476 5.2369466
1282085 14.688048 1.4721799
1773609 -22.36278 8.633274
1678349 -22.36278 8.633274
2730773 11.590694 5.090324
4821035 12.89698 6.5126987
1435580 -22.36278 8.633274
1314861 13.28503 1.5252413
2428975 14.754263 -1.406431
1332900 -22.36278 8.633274
36912 11.062168 -4.7933717
2471807 -22.36278 8.633274
2218203 19.276081 3.1703365
3444789 19.70924 0.96658385
127198 -3.8667226 -34.218033
1288165 -22.36278 8.633274
4395077 -22.36278 8.633274
4795413 -3.8667226 -34.218033
4821183 15.868075 3.629788
1511496 -3.8667226 -34.218033
4803174 13.328677 0.7479724
4270473 -3.8667226 -34.218033
1728910 -22.36278 8.633274
593996 8.720764 -0.98690534
856145 13.667242 0.21769573
423567 -3.8667226 -34.218033
3575889 8.479034 7.7673645
3562238 -22.36278 8.633274
1249367 -46.60878 9.663095
3544162 18.619856 -4.4287004
3632900 -2.30557 41.852497
2765022 -3.8667226 -34.218033
240135 -22.36278 8.633274
2232408 10.94303 5.9187727
1365533 -12.459212 34.64829
200798 -22.36278 8.633274
402714 -3.8667226 -34.218033
1524403 -22.36278 8.633274
1970273 -22.36278 8.633274
4351385 12.433071 -6.331733
4427874 8.836645 3.8214858
40193 -22.36278 8.633274
4526183 10.989198 10.596534
1990086 -22.36278 8.633274
3313774 10.483846 9.420723
1039471 -22.36278 8.633274
4755566 15.475358 2.1081946
75265 -3.8667226 -34.218033
2887793 15.019556 0.14020434
4657268 21.499489 5.060519
1249397 11.764961 -6.503969
4766800 -3.8667226 -34.218033
5312642 15.308289 9.401214
4895991 -3.8667226 -34.218033
4501338 -48.95145 -6.8118
2976121 -3.8667226 -34.218033
561289 -21.624083 -21.055426
3472535 -12.4043865 34.680775
5379549 -21.624083 -21.055426
462996 -22.36278 8.633274
4291477 15.78813 5.697637
4440284 -48.951252 -6.8127427
168084 -22.36278 8.633274
913445 -21.624083 -21.055426
3027714 -3.8667226 -34.218033
5050526 14.611643 -2.0857053
1685782 -12.4043865 34.682
495777 11.76194 2.9896243
2991029 -12.4043865 34.680775
2887842 15.838553 -6.061714
1293941 -21.624083 -21.055426
37032 9.409035 -7.519585
4823944 -48.18234 11.349727
3641525 16.317596 2.8717842
4427964 16.885094 3.2232294
1183933 -3.8667226 -34.218033
4480212 17.510136 -0.74265957
1206167 -12.404849 34.68093
2240549 11.116223 -3.6935327
364734 9.018776 -1.9016262
3772610 16.16447 -0.11307211
5116099 -12.404848 34.681026
4480521 23.044691 -1.5904199
1068102 -22.36278 8.633274
389587 13.975123 -3.1522446
430276 -22.36278 8.633274
2783173 -3.8667226 -34.218033
1118404 -22.36278 8.633274
750556 12.556877 4.9064612
553595 -3.8667226 -34.218033
4198599 -22.36278 8.633274
5317213 7.560818 -3.0262084
612320 -36.606174 -12.653188
3412181 8.656178 -3.525858
795357 -48.182484 11.349833
1118428 13.629472 4.4885345
478007 -22.36278 8.633274
4690146 13.290018 7.349573
3281123 -22.36278 8.633274
3749258 -11.993 34.76956
921827 -22.36278 8.633274
5070652 20.23315 3.1442451
4254916 -22.36278 8.633274
397538 18.900202 -7.179486
2855475 -3.8667226 -34.218033
5443816 -3.8667226 -34.218033
4100332 -3.8667226 -34.218033
4233132 9.06182 -2.3900871
1629991 14.046733 6.3635054
4821229 -48.951145 -6.8120456
4736357 -22.36278 8.633274
3584364 -22.36278 8.633274
1315511 18.05296 -3.3042207
5042853 9.348652 7.223287
4062071 -2.30557 41.852497
5401484 -22.36278 8.633274
2691309 18.933685 -9.147865
5345518 -22.36278 8.633274
3032252 -22.36278 8.633274
3038071 -12.459212 34.64829
1904880 -22.36278 8.633274
4611022 -21.624083 -21.055426
4886769 5.6066666 -0.17373459
2855154 17.675106 5.472183
812511 -22.36278 8.633274
2167027 9.204531 -3.490534
3707121 9.38424 0.34206483
3129816 -22.36278 8.633274
2855156 -21.624083 -21.055426
1530576 -22.36278 8.633274
5041054 12.988596 0.5905509
1745218 -3.8667226 -34.218033
1356947 -22.36278 8.633274
4657394 14.088027 -0.6346195
3707137 -3.8667226 -34.218033
1979498 -39.122993 23.40523
2249885 15.850182 5.4685764
4059412 13.439353 -10.984087
2631788 -22.36278 8.633274
3739909 -3.8667226 -34.218033
2431997 -22.36278 8.633274
3042964 -22.36278 8.633274
1839368 15.473417 -2.185908
3019018 12.686878 8.186015
3850553 -3.8667226 -34.218033
94289 21.683401 -4.2796297
3477774 14.024882 9.002953
3890023 -48.951332 -6.8127384
3313941 -22.36278 8.633274
5387733 -22.36278 8.633274
2527865 -3.8667226 -34.218033
4067619 -22.36278 8.633274
3066608 -39.121346 23.405294
1823803 14.782763 1.081872
2822439 -3.8667226 -34.218033
2021841 -22.36278 8.633274
4076661 8.210666 4.9204726
233768 7.398806 -3.1320481
594218 9.271426 2.6351104
3954221 -20.546196 -20.425135
3078746 13.642942 -3.5603852
809529 11.873956 -2.291516
4755761 13.123698 2.0301652
1675575 18.589474 -5.71009
3563085 -20.546196 -20.425135
2134330 17.05084 -4.929946
1930001 -22.36278 8.633274
1085759 -3.8667226 -34.218033
2609225 -22.36278 8.633274
3011335 -22.36278 8.633274
4133188 10.284416 -6.572446
5411140 16.150204 9.323542
1216843 -22.36278 8.633274
2201960 -22.36278 8.633274
1584790 9.572615 -5.170448
3182924 -22.36278 8.633274
4927089 -3.8667226 -34.218033
1839439 11.347635 0.4311803
2529102 -22.36278 8.633274
5116240 6.1112795 -0.9790747
3712226 -30.707964 33.61231
4165968 19.859297 -1.830123
1741139 -22.36278 8.633274
2456145 11.319552 -0.17349568
4297044 14.314282 0.6987675
3824818 -22.36278 8.633274
2789727 -22.36278 8.633274
3720868 14.900241 0.42232117
4402296 -21.624083 -21.055426
5443938 -21.624083 -21.055426
1684177 8.224197 2.312701
308551 -3.8667226 -34.218033
5149034 -22.36278 8.633274
4691111 -22.36278 8.633274
2087663 18.032372 1.7474113
4755819 -22.36278 8.633274
5054094 6.8884845 0.38109317
3995886 -22.36278 8.633274
2855277 17.603804 -5.4937677
2855278 -22.36278 8.633274
4460912 -22.36278 8.633274
3866209 -21.624083 -21.055426
3383858 5.2788744 2.8975384
3838325 11.016506 2.0362349
4362613 -22.36278 8.633274
1257283 -22.36278 8.633274
1234406 -36.606174 -12.653188
70014 -22.36278 8.633274
2759115 14.984095 3.4077053
3903873 6.417634 0.76000017
4002178 15.726045 -0.27532378
507281 -22.36278 8.633274
2920837 16.871597 -0.20433825
496006 13.002802 -3.801752
4036935 -22.36278 8.633274
3641739 -22.36278 8.633274
3992844 -22.36278 8.633274
2021676 21.76007 -1.3956429
4498 16.195189 -2.2816694
960454 -3.8667226 -34.218033
4860308 16.08433 -1.6461244
1249802 -12.404849 34.680607
201108 -22.36278 8.633274
1220164 -22.36278 8.633274
4335980 -22.36278 8.633274
3772825 -22.36278 8.633274
2123798 -40.62642 -3.400359
1315227 -22.36278 8.633274
2637915 -3.8667226 -34.218033
2370195 -22.36278 8.633274
2791309 -40.626575 -3.400067
906704 -22.36278 8.633274
4376836 11.4456625 -5.2902727
3903905 -21.624083 -21.055426
4660581 -22.36278 8.633274
4423654 -22.36278 8.633274
2838373 11.793267 0.5427452
3117919 15.662637 -1.4681886
4267958 17.378624 3.7196162
1642924 12.907106 -3.3159142
347096 -22.36278 8.633274
4624816 -3.8667226 -34.218033
4875510 10.250959 7.054123
1604513 -3.8667226 -34.218033
594357 9.614778 1.5250045
627127 11.272975 0.33496654
1926212 -3.8667226 -34.218033
3609015 -22.36278 8.633274
3493931 -21.624083 -21.055426
4472642 6.8749185 3.23676
1380795 -22.36278 8.633274
1269059 -2.30557 41.852497
3268830 13.28022 0.5958536
594364 -38.966335 23.338182
2891326 -22.36278 8.633274
2017253 -22.36278 8.633274
2437392 -48.951145 -6.8120456
2079948 14.372735 1.5605391
1860751 -37.635723 -25.892073
3663969 -37.63579 -25.892101
2068925 -22.36278 8.633274
4495437 9.010413 0.7416923
790983 8.958551 2.3350358
1023381 -22.36278 8.633274
463307 -20.56067 -19.719193
3727196 -38.71889 -7.676202
4405778 -48.18234 11.349727
705452 -21.624083 -21.055426
1708510 -40.62642 -3.400359
2187615 4.6202292 5.835466
350028 13.61785 -3.034643
629068 11.319774 -0.34977078
1567826 -3.8667226 -34.218033
4404488 -22.36278 8.633274
145189 -22.36278 8.633274
3292954 -22.36278 8.633274
5160259 16.729052 -4.307034
2167264 -22.36278 8.633274
3008318 17.927492 9.554369
4755938 21.552551 -1.9657383
2363877 -22.36278 8.633274
2703863 11.759365 -1.0785322
266726 -22.36278 8.633274
1423005 -22.36278 8.633274
3052011 19.749817 -0.28747043
4828191 -3.8667226 -34.218033
2691563 16.408255 3.6005263
2861261 -22.36278 8.633274
3248621 6.909091 -0.922965
4436130 -3.8667226 -34.218033
1184239 10.031981 -1.9644666
2805495 -22.36278 8.633274
1511920 16.194252 1.3626046
1446386 -21.624083 -21.055426
5429802 8.071087 -5.451144
3785033 -22.36278 8.633274
5262219 11.184086 0.25093618
310586 -22.36278 8.633274
168437 6.0703545 2.8822525
5128443 -22.36278 8.633274
5476854 -22.36278 8.633274
4518590 -22.36278 8.633274
5104052 -48.18234 11.349727
5247479 -21.624083 -21.055426
5172137 19.525328 3.0419827
541415 -22.36278 8.633274
3893187 12.454182 3.1525822
4887031 -22.36278 8.633274
3380089 -12.459212 34.64829
4702754 15.023082 -1.0858592
823806 17.690983 -0.5030454
1977937 -48.181137 11.349832
4166144 -3.8667226 -34.218033
1239456 -3.8667226 -34.218033
4891658 8.035733 -3.4921694
1217024 14.837053 1.1067331
4501267 -22.36278 8.633274
5280258 -22.36278 8.633274
2608194 10.654314 -2.3351507
3969544 13.363247 10.733341
37520 -22.36278 8.633274
5194691 6.4594336 -0.5121481
3765111 -22.36278 8.633274
5116427 -22.36278 8.633274
4931350 13.221193 -0.033111684
4821522 -2.2560658 31.335278
4677318 17.457352 -5.3111353
5228842 -2.30557 41.852497
4957701 12.684312 -0.5491675
5214738 -21.624083 -21.055426
5202812 -22.36278 8.633274
2318105 12.133764 -0.6707719
1613926 -3.8667226 -34.218033
4630 -22.36278 8.633274
246694 13.608158 10.047919
5345815 12.288017 -1.3414974
594456 -3.8667226 -34.218033
5449683 -22.36278 8.633274
2677440 -21.624083 -21.055426
3223093 -22.36278 8.633274
1468249 13.717295 0.13456126
5018142 11.418603 -8.808955
3379742 -22.36278 8.633274
3531856 -3.8764906 -34.174603
4547111 -22.36278 8.633274
1217062 15.859939 -2.9857411
779875 -22.36278 8.633274
2200107 12.130479 4.5511494
3328801 -21.624083 -21.055426
1937964 11.292117 -9.217615
3620475 -22.36278 8.633274
1587600 -22.36278 8.633274
245017 -22.36278 8.633274
1544764 -22.36278 8.633274
3420592 -22.36278 8.633274
4133439 -22.36278 8.633274
2873578 15.324716 -8.525092
1071879 -37.432377 -10.37738
4854340 14.230161 5.0632296
2291285 -3.8758788 -34.175835
561740 9.345278 1.0921336
3215950 20.606625 -3.1803
2447677 -12.459212 34.64829
1118801 15.697806 1.2133251
3510868 15.252606 0.7864793
899216 -3.870497 -34.16059
1020503 -3.8769963 -34.171032
577942 -40.626266 -3.4001956
3033625 4.091104 -2.6018703
1482059 17.022293 1.8246661
3707480 -22.36278 8.633274
2369003 -22.36278 8.633274
2200627 -48.18103 11.3500595
4428377 12.646747 -0.6816273
1339260 -22.36278 8.633274
3707481 -22.36278 8.633274
4428381 18.725613 5.263113
5034288 -22.36278 8.633274
430687 16.254883 -4.542996
5149279 16.627155 -2.187044
1217122 11.282491 1.8830922
858975 -22.36278 8.633274
5182051 -22.36278 8.633274
1435317 -22.36278 8.633274
2971631 14.884214 4.0954514
4979493 12.149085 3.6060917
70249 13.6093025 3.808464
5057079 -22.36278 8.633274
3117673 -22.36278 8.633274
94779 11.42214 -1.3407665
70257 9.577395 -2.0610042
5206526 -3.8756754 -34.17667
3969655 18.210354 6.96323
491493 -22.36278 8.633274
718834 -22.36278 8.633274
1259752 12.951267 0.21182011
4675565 -3.8761053 -34.180565
4657792 -22.36278 8.633274
279311 -48.951332 -6.8127384
4453451 12.3288555 -1.2312359
3445378 9.162002 2.8862073
5023934 -3.8766367 -34.17649
3117701 3.617638 -1.6335988
1348230 10.829536 7.390439
1610386 12.973726 -5.5853987
301376 -22.36278 8.633274
3225109 -3.8757436 -34.17905
1676078 7.309378 -2.7995937
1611308 -22.36278 8.633274
508864 -22.36278 8.633274
5486597 -22.36278 8.633274
4192321 18.860363 -6.1760764
2790040 -21.465784 -20.942047
2476837 -22.36278 8.633274
4061931 3.3425496 -0.63097674
826357 5.7919297 4.6302285
4100763 12.995001 -0.845512
2909284 -22.36278 8.633274
3281566 -22.36278 8.633274
3711218 13.38598 -0.67189217
823967 13.584728 -0.4435281
3593373 -22.36278 8.633274
1807012 14.38999 0.39539313
2176312 -22.36278 8.633274
922278 -22.36278 8.633274
4548086 -40.626278 -3.4002404
5036845 12.850051 -1.4346493
1872555 6.894551 -8.536987
1348277 -21.463623 -20.949215
4897967 -22.36278 8.633274
111429 11.372 4.5320992
5457479 -3.8763118 -34.212353
4614271 14.372945 5.706147
2200248 13.663574 -0.11050536
1918951 -2.256139 31.335827
2626233 -22.36278 8.633274
1568846 -21.624083 -21.055426
1658805 14.6844635 0.50996447
201404 12.833255 -4.317572
2782180 -22.36278 8.633274
2659005 -22.36278 8.633274
1302848 16.69484 3.0053782
2888382 13.316463 0.62593466
2593473 2.5931616 -0.6839906
1174966 -48.18234 11.349727
4802 -22.36278 8.633274
2900934 12.688427 1.255308
4985539 18.16216 -4.0271425
2036437 -22.36278 8.633274
1186730 8.218707 -2.2050178
1840331 -22.36278 8.633274
4166362 15.5362015 -3.928749
2470458 -48.181137 11.350185
5067565 6.1154027 -3.5212018
5182175 6.0081105 -1.6721715
119188 -3.8768206 -34.174557
1774304 -22.36278 8.633274
2079795 -39.123116 23.405682
3518826 -22.36278 8.633274
5477092 18.83285 5.149756
2055072 -21.624083 -21.055426
1938148 15.1291275 -4.698426
5302659 -12.4043865 34.680775
692966 -30.707977 33.61189
4903691 -37.635723 -25.892073
1774311 13.663838 0.3359248
4376916 -22.36278 8.633274
3478247 -22.36278 8.633274
1462222 -12.459212 34.64829
5083881 -22.36278 8.633274
529138 11.188419 8.709434
3662714 -22.36278 8.633274
4166389 7.2510123 0.31132123
70389 20.832832 -1.9122847
1759917 -22.36278 8.633274
955133 -22.36278 8.633274
3696565 6.012487 -7.4329634
5511825 -22.36278 8.633274
1905407 12.37962 0.976147
246462 -22.36278 8.633274
2790150 12.898749 0.4380692
4351541 -3.8667226 -34.218033
3642119 13.085125 -0.6927469
1413897 -22.36278 8.633274
305274 -22.36278 8.633274
1392905 -22.36278 8.633274
4428554 9.634353 0.86530435
4223405 -22.36278 8.633274
693005 7.7092395 -4.7025447
2331407 -22.36278 8.633274
2626894 16.302359 -1.3645564
1691303 -37.432228 -10.377206
1317406 -22.36278 8.633274
1872670 20.305895 -6.310591
1309130 -22.36278 8.633274
1315621 12.051757 -3.0226102
3271349 -22.36278 8.633274
922419 21.238392 -1.4162824
452108 -21.624083 -21.055426
496445 -3.8667226 -34.218033
3979514 14.165494 0.8626607
5055835 -2.256139 31.335827
5391153 -22.36278 8.633274
103233 20.033016 -7.205567
4958706 -12.4043865 34.682003
1203039 11.96135 -3.210763
1610570 8.660887 1.9813299
2083245 -3.8667226 -34.218033
1413966 -3.8667226 -34.218033
5307941 -3.8667226 -34.218033
274378 -20.546196 -20.425135
3216210 13.358514 2.0657213
568583 -3.8667226 -34.218033
3445588 12.222952 -0.8676039
299867 22.925467 -4.068117
4551963 -22.36278 8.633274
1348446 13.0688505 5.8191237
4658015 -22.36278 8.633274
4258150 -22.36278 8.633274
2086050 -21.624083 -21.055426
988001 -22.36278 8.633274
2604968 -21.624083 -21.055426
4100972 21.322554 -1.8626761
1676144 11.3965845 1.9939835
5280632 -22.36278 8.633274
4947861 -22.36278 8.633274
890414 22.552664 1.9647317
562041 19.078667 1.4865478
4222430 -48.1876 11.356113
5303260 -21.624083 -21.055426
2337150 19.103462 -1.9493265
2986881 -22.36278 8.633274
2341782 13.665185 1.0555285
1414020 18.429205 -4.144774
4592520 -22.36278 8.633274
4342599 -22.36278 8.633274
5411729 8.172244 5.5053415
1211742 -3.8667226 -34.218033
365458 16.276447 -1.3394638
1741715 13.707094 1.7562529
4042479 -12.459212 34.64829
3543961 19.201397 3.8839083
3019676 17.679722 0.0026596563
3543967 -22.36278 8.633274
1660164 -48.951332 -6.8127384
725919 19.893972 3.6566145
5116839 -48.951145 -6.8120456
2772565 10.839119 -3.006145
1194422 5.930512 -5.1198597
1349385 3.7782316 -0.10746909
662467 8.845949 9.52194
2315631 12.591284 2.7349617
3552605 18.110477 -8.8009405
4297640 17.138134 4.503448
3642280 -22.36278 8.633274
4178893 -22.36278 8.633274
4133804 10.994974 -1.984436
407704 -21.46692 -20.946575
2795139 9.647762 7.6297097
270141 -3.8667226 -34.218033
1676228 11.763524 -7.000533
5379014 14.763853 -0.6186611
1807309 10.113919 -4.6219134
478231 -22.36278 8.633274
1610708 9.933809 6.1962733
5149653 -22.36278 8.633274
1333783 -40.626545 -3.4002037
2453631 -22.36278 8.633274
1684837 6.8923798 6.8206353
5405899 -22.36278 8.633274
2921432 16.083735 6.845383
4333076 -22.36278 8.633274
824283 -3.8667226 -34.218033
4346352 -22.36278 8.633274
4079039 16.063086 5.930238
1172103 -3.8667226 -34.218033
2200543 11.443212 0.8830135
1669972 -22.36278 8.633274
4036301 -22.36278 8.633274
2901530 -12.459212 34.64829
1015124 -22.36278 8.633274
4924023 -22.36278 8.633274
882137 14.14167 10.247643
4940237 -22.36278 8.633274
3974124 9.074063 8.826138
1289473 12.536024 -4.0523753
4267918 -22.36278 8.633274
809366 13.34042 -3.6521473
4388661 12.041563 3.372964
970519 10.510277 3.7817523
3067894 12.515535 -2.8118978
4396008 14.128501 -7.6128044
4887531 16.750269 -0.65117
1922192 -22.36278 8.633274
3642368 -21.463634 -20.943043
2336579 -21.463634 -20.943043
2019325 16.388092 -4.1017113
111876 20.906324 -4.820418
955398 -22.36278 8.633274
4929068 17.612722 5.340093
812784 -22.36278 8.633274
70667 -21.475801 -20.947924
2107925 -22.36278 8.633274
4389138 -22.36278 8.633274
3666841 18.258915 -0.0038324574
1057433 -22.36278 8.633274
3871756 -37.636204 -25.8921
2386187 -37.635723 -25.892073
4166669 7.895739 2.5322185
2061788 -22.36278 8.633274
3576843 15.087317 -4.104658
5090879 -3.8667226 -34.218033
791568 15.225136 -1.3498424
4055976 -3.8667226 -34.218033
2003984 14.992689 7.971757
4166676 -22.36278 8.633274
2386284 -22.36278 8.633274
3921764 11.452316 1.6323621
3042848 13.058635 -7.0835114
309087 12.615181 -0.40305552
472605 -12.4043865 34.681084
5108932 -22.36278 8.633274
2593825 16.532684 4.257802
4837577 -22.36278 8.633274
3388432 14.710492 -2.7938032
1731277 -3.8667226 -34.218033
676612 -22.36278 8.633274
1357791 -22.36278 8.633274
2757671 -22.36278 8.633274
1197069 10.181139 5.432332
4658220 -22.36278 8.633274
3861908 10.848768 0.07927789
5510189 9.945805 -0.8639509
2954287 11.869242 -1.388129
1290893 -22.36278 8.633274
463923 -22.36278 8.633274
3421030 -22.36278 8.633274
4601121 -3.8667226 -34.218033
4107846 -22.36278 8.633274
1632166 19.42605 -4.2164664
890225 -22.36278 8.633274
2808895 -22.36278 8.633274
2637100 15.489267 4.7804623
1414200 9.145519 3.9376304
4035644 14.470103 -2.961263
922687 22.889967 -3.1631763
4873366 -3.8667226 -34.218033
2331730 5.7392097 1.5091189
3468190 -22.36278 8.633274
1905748 -22.36278 8.633274
2020412 -22.36278 8.633274
2659415 -22.36278 8.633274
3873958 10.448365 1.2892709
3085401 -22.36278 8.633274
2922223 -2.255783 31.33545
3354826 -3.8667226 -34.218033
4461661 11.7616205 9.391954
895771 -21.463634 -20.943043
3216478 12.795005 -1.2326132
178513 -21.624083 -21.055426
4396131 -3.8667226 -34.218033
2217482 -21.624083 -21.055426
545267 10.694698 1.4172423
562277 14.02404 0.66877824
3530976 -3.8667226 -34.218033
398439 -3.8667226 -34.218033
809995 -22.36278 8.633274
1893245 19.96992 4.063298
1651427 -12.404388 34.680454
2836910 -22.36278 8.633274
248551 -3.8667226 -34.218033
2323774 -22.36278 8.633274
1023770 -22.36278 8.633274
5063196 13.141089 -0.6644514
4822245 8.236576 -2.39055
4543179 6.982485 5.8052
3581898 -22.36278 8.633274
1643628 13.781152 0.7390711
4174021 -22.36278 8.633274
2445330 9.744162 -0.54439634
4012841 -3.8667226 -34.218033
4074300 -22.36278 8.633274
3598177 -22.36278 8.633274
2287286 6.804495 -3.3169165
5496155 20.317787 -2.9332697
2062132 -22.36278 8.633274
4583031 11.0826435 1.5066034
5313659 -48.187977 11.356624
1887267 -3.8667226 -34.218033
3876871 5.315611 -5.933487
4925548 11.310801 -7.4609513
3762724 -22.36278 8.633274
4740218 14.378816 -3.954759
2561150 -22.36278 8.633274
1435514 -22.36278 8.633274
4342581 -3.8667226 -34.218033
3970173 8.563869 -8.368017
2135170 -37.08229 -11.36509
192804 -21.465288 -20.941513
3042226 -3.8667226 -34.218033
4482930 14.447708 3.1702237
5325734 -3.8667226 -34.218033
2784338 -3.8667226 -34.218033
3351549 -22.36278 8.633274
506934 6.253728 8.036722
5352357 -22.36278 8.633274
1134114 12.40133 9.961833
4016086 18.072914 5.937718
431240 -21.465288 -20.941513
1617819 -22.36278 8.633274
5167549 -12.4043865 34.680775
3813960 17.682709 -2.3513684
242289 -22.36278 8.633274
1487235 -21.46692 -20.946575
4521696 11.989574 -1.9490565
4058530 -3.8667226 -34.218033
4645977 -3.8667226 -34.218033
5466728 -22.36278 8.633274
3759297 7.6518216 4.017896
1058797 -3.8667226 -34.218033
1593744 -12.404849 34.680607
1751859 -3.8667226 -34.218033
443121 8.367609 3.799235
1086605 12.75894 -0.7401435
442318 -2.3058174 41.852287
3926558 -30.707977 33.61189
1241399 -39.122906 23.405514
3052696 -22.36278 8.633274
1779978 -12.459212 34.64829
2102429 10.899038 -7.3174334
4199583 9.051126 -2.5609815
4691107 -22.36278 8.633274
346307 11.276352 4.8624463
4560037 12.227004 -8.237963
4297891 11.185523 0.11911352
14457 -22.36278 8.633274
4940715 -3.8667226 -34.218033
