Cluster	Id
2	2572687
2	1079743
2	2849196
0	2657547
0	5377294
-1	86973
0	3673359
1	3657474
0	3342
1	3723285
0	3509521
0	5049617
2	683231
0	1838358
2	3225751
2	527640
0	2901857
-1	745411
2	1576217
2	1327183
0	4694703
-1	2297116
2	4913977
0	2612054
1	700324
2	1474064
2	912138
0	3907788
0	298270
1	621859
2	2919714
3	4171792
2	1186637
2	2685124
0	2074342
2	3444007
2	3373
-1	5049801
2	894589
0	1903931
-1	1013694
1	1215822
2	2875434
2	1328292
2	1418379
2	1346916
0	1431179
2	2887018
1	4178363
0	3970826
2	1183086
2	121917
1	945029
0	5180784
1	466528
2	3050873
2	1976650
2	1261167
2	101757
-1	619126
0	416357
0	4885887
0	2100609
3	5249098
0	134530
2	953733
2	1167578
0	1545665
0	5049734
2	5050476
0	1609095
-1	2705391
0	396677
0	3625875
-1	257704
0	1956752
0	1772946
2	1172915
0	265635
1	2379427
4	593316
0	399471
2	3529011
2	2402445
0	2855461
2	1546865
0	5049766
2	4767819
4	678682
0	4900288
0	1119773
0	5297884
1	698888
2	1945252
0	5082543
-1	2110834
2	4328881
2	4300632
1	4361651
2	2812489
0	2170618
1	3575220
0	3129297
2	1229983
2	1196033
4	495044
-1	4060875
2	3811227
2	2185570
2	2276327
2	3641164
2	4319572
2	3631020
0	4193071
2	1379786
-1	3334892
0	36306
3	3778283
1	2100693
-1	2029194
3	758064
0	1707481
-1	5304092
0	593378
3	1576418
0	1846541
2	4527175
0	414745
2	3509733
0	1634116
-1	5213673
-1	2913687
0	3786037
-1	2559798
1	3247595
2	2312495
-1	4867406
0	3673586
0	4820476
0	2129432
0	3870209
0	4591105
4	668685
-1	815643
0	4841528
0	2035216
-1	3713690
0	3640860
0	4656676
3	398369
2	232998
1	4364728
0	1830187
0	4656680
-1	3948304
0	3313197
0	1740339
0	2347549
-1	269692
2	1019450
2	4959090
0	1936956
3	4823319
2	855613
2	4139059
0	3094240
0	888383
0	3182143
2	3167768
0	331333
0	3313222
2	4624571
2	364103
0	1840990
-1	4334949
0	3051084
2	888407
0	3326768
-1	4945148
0	4558424
2	3799386
0	134745
2	2289952
0	5508700
0	822877
2	4744493
0	4492892
3	1788968
-1	4001378
-1	2044369
-1	2678175
0	724579
2	2837755
-1	4525668
2	5143318
2	3010978
0	717140
-1	2793260
2	706107
2	5460479
0	2496514
0	1155379
0	4592672
0	1816413
0	2907710
0	4175969
2	1258478
-1	2650155
0	384376
2	3590744
1	783987
0	3785964
0	11861
0	802283
3	757349
2	1683894
-1	4762059
0	538511
2	5279334
0	3650766
2	1158481
0	2788974
0	1707636
0	2559606
2	5156846
0	2592376
0	1838714
2	2320082
3	724609
0	4599591
2	1135068
0	1186525
2	706956
0	5443205
2	3488407
0	724618
3	4944531
2	4820620
1	2015231
1	3968653
0	1940429
0	3749590
0	2985619
-1	3100842
0	3313300
2	1726955
2	1379987
3	4467219
1	2264730
0	4259172
0	3295005
1	1644114
0	3968671
0	1642145
1	2276719
2	134822
4	2416988
0	3849240
0	5443240
-1	5292326
-1	2723503
-1	5485775
2	1576624
0	4616269
0	3313333
3	3391359
0	1347257
1	396991
2	5010103
2	4480761
0	1951580
0	4736802
2	1019591
0	1448742
1	3215050
0	1814839
1	2504593
3	2526923
2	2346963
0	2614983
0	4334507
2	2494182
2	41169
2	1080073
1	3590119
0	2756332
1	1859185
0	495346
2	5305413
2	4787981
1	3294114
2	3841335
1	4394770
2	1185367
2	3120605
1	805804
4	4199463
0	3247892
2	134932
2	1823300
1	2559763
2	4835183
1	4171419
0	2278771
2	3444503
3	523168
2	796463
0	3542818
2	1785886
2	3182371
0	2726980
2	3908711
0	2117065
0	2174208
0	3812265
2	2343524
3	2876896
0	4873496
2	2443777
2	2428714
1	2136653
0	2494253
1	4484313
2	5292928
2	4067380
2	2366442
1	1911202
0	4921262
2	4924922
0	4624183
4	2279887
0	5148475
2	1806149
2	4928082
2	1786252
0	1821683
2	3182409
0	2836406
0	4886348
-1	1268059
0	1583591
0	5017422
0	5115732
-1	4296534
3	4301441
0	2322009
0	1684976
0	4979158
3	1710708
2	2193136
2	102236
1	1001879
0	2859550
0	36715
2	3890502
1	266092
2	1781747
0	3903568
0	1314669
0	5377903
0	4493168
0	2690941
2	3498970
0	1412991
2	3954939
2	2953089
0	5289179
0	5279624
-1	2793301
-1	2068363
-1	3249923
-1	4514222
0	209935
0	135056
0	4231061
0	1085334
2	4201424
2	5246874
1	4487248
0	3182492
-1	2500429
2	1445790
1	4348297
0	3374193
0	2101152
0	4165537
1	349770
0	1544104
1	222475
2	3411881
-1	1012059
1	8796
0	2461615
-1	5386296
0	2428852
1	1721072
0	2101176
2	5138000
2	640039
1	659387
2	2943526
2	3522360
0	4493247
1	692170
2	4297757
1	4084459
0	2222733
0	2723796
2	4788389
1	4362198
1	4620007
0	2223214
2	1831883
0	2769637
0	1314785
0	4125910
0	1052643
2	2318824
0	430053
2	659431
0	4323743
0	2461674
-1	4027989
0	1544171
2	1284493
0	4493294
2	1765594
2	2461680
0	568555
0	3444722
2	4132857
2	5458800
2	4125317
0	921596
1	5281852
0	1642492
-1	3198224
0	4952061
2	3679425
0	4296703
3	5148686
0	3896615
2	608465
2	3043479
0	2625558
2	1970199
3	804817
1	3963890
0	1282074
-1	353654
0	2625571
0	1282085
2	1773609
2	1678349
0	2730773
0	4821035
2	1435580
0	1314861
0	2428975
2	1332900
0	36912
2	2471807
0	2218203
0	3444789
1	127198
2	1288165
2	4395077
1	4795413
0	4821183
1	1511496
0	4803174
1	4270473
2	1728910
0	593996
0	856145
1	423567
0	3575889
2	3562238
-1	1249367
0	3544162
-1	3632900
1	2765022
2	240135
0	2232408
4	1365533
2	200798
1	402714
2	1524403
2	1970273
0	4351385
0	4427874
2	40193
0	4526183
2	1990086
0	3313774
2	1039471
0	4755566
1	75265
0	2887793
0	4657268
0	1249397
1	4766800
0	5312642
1	4895991
-1	4501338
1	2976121
3	561289
4	3472535
3	5379549
2	462996
0	4291477
-1	4440284
2	168084
3	913445
1	3027714
0	5050526
4	1685782
0	495777
4	2991029
0	2887842
3	1293941
0	37032
-1	4823944
0	3641525
0	4427964
1	1183933
0	4480212
4	1206167
0	2240549
0	364734
0	3772610
4	5116099
0	4480521
2	1068102
0	389587
2	430276
1	2783173
2	1118404
0	750556
1	553595
2	4198599
0	5317213
-1	612320
0	3412181
-1	795357
0	1118428
2	478007
0	4690146
2	3281123
4	3749258
2	921827
0	5070652
2	4254916
0	397538
1	2855475
1	5443816
1	4100332
0	4233132
0	1629991
-1	4821229
2	4736357
2	3584364
0	1315511
0	5042853
-1	4062071
2	5401484
0	2691309
2	5345518
2	3032252
4	3038071
2	1904880
3	4611022
0	4886769
0	2855154
2	812511
0	2167027
0	3707121
2	3129816
3	2855156
2	1530576
0	5041054
1	1745218
2	1356947
0	4657394
1	3707137
-1	1979498
0	2249885
0	4059412
2	2631788
1	3739909
2	2431997
2	3042964
0	1839368
0	3019018
1	3850553
0	94289
0	3477774
-1	3890023
2	3313941
2	5387733
1	2527865
2	4067619
-1	3066608
0	1823803
1	2822439
2	2021841
0	4076661
0	233768
0	594218
3	3954221
0	3078746
0	809529
0	4755761
0	1675575
3	3563085
0	2134330
2	1930001
1	1085759
2	2609225
2	3011335
0	4133188
0	5411140
2	1216843
2	2201960
0	1584790
2	3182924
1	4927089
0	1839439
2	2529102
0	5116240
-1	3712226
0	4165968
2	1741139
0	2456145
0	4297044
2	3824818
2	2789727
0	3720868
3	4402296
3	5443938
0	1684177
1	308551
2	5149034
2	4691111
0	2087663
2	4755819
0	5054094
2	3995886
0	2855277
2	2855278
2	4460912
3	3866209
0	3383858
0	3838325
2	4362613
2	1257283
-1	1234406
2	70014
0	2759115
0	3903873
0	4002178
2	507281
0	2920837
0	496006
2	4036935
2	3641739
2	3992844
0	2021676
0	4498
1	960454
0	4860308
4	1249802
2	201108
2	1220164
2	4335980
2	3772825
-1	2123798
2	1315227
1	2637915
2	2370195
-1	2791309
2	906704
0	4376836
3	3903905
2	4660581
2	4423654
0	2838373
0	3117919
0	4267958
0	1642924
2	347096
1	4624816
0	4875510
1	1604513
0	594357
0	627127
1	1926212
2	3609015
3	3493931
0	4472642
2	1380795
-1	1269059
0	3268830
-1	594364
2	2891326
2	2017253
-1	2437392
0	2079948
-1	1860751
-1	3663969
2	2068925
0	4495437
0	790983
2	1023381
3	463307
-1	3727196
-1	4405778
3	705452
-1	1708510
0	2187615
0	350028
0	629068
1	1567826
2	4404488
2	145189
2	3292954
0	5160259
2	2167264
0	3008318
0	4755938
2	2363877
0	2703863
2	266726
2	1423005
0	3052011
1	4828191
0	2691563
2	2861261
0	3248621
1	4436130
0	1184239
2	2805495
0	1511920
3	1446386
0	5429802
2	3785033
0	5262219
2	310586
0	168437
2	5128443
2	5476854
2	4518590
-1	5104052
3	5247479
0	5172137
2	541415
0	3893187
2	4887031
4	3380089
0	4702754
0	823806
-1	1977937
1	4166144
1	1239456
0	4891658
0	1217024
2	4501267
2	5280258
0	2608194
0	3969544
2	37520
0	5194691
2	3765111
2	5116427
0	4931350
-1	4821522
0	4677318
-1	5228842
0	4957701
3	5214738
2	5202812
0	2318105
1	1613926
2	4630
0	246694
0	5345815
1	594456
2	5449683
3	2677440
2	3223093
0	1468249
0	5018142
2	3379742
1	3531856
2	4547111
0	1217062
2	779875
0	2200107
3	3328801
0	1937964
2	3620475
2	1587600
2	245017
2	1544764
2	3420592
2	4133439
0	2873578
-1	1071879
0	4854340
1	2291285
0	561740
0	3215950
4	2447677
0	1118801
0	3510868
1	899216
1	1020503
-1	577942
0	3033625
0	1482059
2	3707480
2	2369003
-1	2200627
0	4428377
2	1339260
2	3707481
0	4428381
2	5034288
0	430687
0	5149279
0	1217122
2	858975
2	5182051
2	1435317
0	2971631
0	4979493
0	70249
2	5057079
2	3117673
0	94779
0	70257
1	5206526
0	3969655
2	491493
2	718834
0	1259752
1	4675565
2	4657792
-1	279311
0	4453451
0	3445378
1	5023934
0	3117701
0	1348230
0	1610386
2	301376
1	3225109
0	1676078
2	1611308
2	508864
2	5486597
0	4192321
3	2790040
2	2476837
0	4061931
0	826357
0	4100763
2	2909284
2	3281566
0	3711218
0	823967
2	3593373
0	1807012
2	2176312
2	922278
-1	4548086
0	5036845
0	1872555
3	1348277
2	4897967
0	111429
1	5457479
0	4614271
0	2200248
-1	1918951
2	2626233
3	1568846
0	1658805
0	201404
2	2782180
2	2659005
0	1302848
0	2888382
0	2593473
-1	1174966
2	4802
0	2900934
0	4985539
2	2036437
0	1186730
2	1840331
0	4166362
-1	2470458
0	5067565
0	5182175
1	119188
2	1774304
-1	2079795
2	3518826
0	5477092
3	2055072
0	1938148
4	5302659
-1	692966
-1	4903691
0	1774311
2	4376916
2	3478247
4	1462222
2	5083881
0	529138
2	3662714
0	4166389
0	70389
2	1759917
2	955133
0	3696565
2	5511825
0	1905407
2	246462
0	2790150
1	4351541
0	3642119
2	1413897
2	305274
2	1392905
0	4428554
2	4223405
0	693005
2	2331407
0	2626894
-1	1691303
2	1317406
0	1872670
2	1309130
0	1315621
2	3271349
0	922419
3	452108
1	496445
0	3979514
-1	5055835
2	5391153
0	103233
4	4958706
0	1203039
0	1610570
1	2083245
1	1413966
1	5307941
3	274378
0	3216210
1	568583
0	3445588
0	299867
2	4551963
0	1348446
2	4658015
2	4258150
3	2086050
2	988001
3	2604968
0	4100972
0	1676144
2	5280632
2	4947861
0	890414
0	562041
-1	4222430
3	5303260
0	2337150
2	2986881
0	2341782
0	1414020
2	4592520
2	4342599
0	5411729
1	1211742
0	365458
0	1741715
4	4042479
0	3543961
0	3019676
2	3543967
-1	1660164
0	725919
-1	5116839
0	2772565
0	1194422
0	1349385
0	662467
0	2315631
0	3552605
0	4297640
2	3642280
2	4178893
0	4133804
3	407704
0	2795139
1	270141
0	1676228
0	5379014
0	1807309
2	478231
0	1610708
2	5149653
-1	1333783
2	2453631
0	1684837
2	5405899
0	2921432
2	4333076
1	824283
2	4346352
0	4079039
1	1172103
0	2200543
2	1669972
2	4036301
4	2901530
2	1015124
2	4924023
0	882137
2	4940237
0	3974124
0	1289473
2	4267918
0	809366
0	4388661
0	970519
0	3067894
0	4396008
0	4887531
2	1922192
3	3642368
3	2336579
0	2019325
0	111876
2	955398
0	4929068
2	812784
3	70667
2	2107925
2	4389138
0	3666841
2	1057433
-1	3871756
-1	2386187
0	4166669
2	2061788
0	3576843
1	5090879
0	791568
1	4055976
0	2003984
2	4166676
2	2386284
0	3921764
0	3042848
0	309087
4	472605
2	5108932
0	2593825
2	4837577
0	3388432
1	1731277
2	676612
2	1357791
2	2757671
0	1197069
2	4658220
0	3861908
0	5510189
0	2954287
2	1290893
2	463923
2	3421030
1	4601121
2	4107846
0	1632166
2	890225
2	2808895
0	2637100
0	1414200
0	4035644
0	922687
1	4873366
0	2331730
2	3468190
2	1905748
2	2020412
2	2659415
0	3873958
2	3085401
-1	2922223
1	3354826
0	4461661
3	895771
0	3216478
3	178513
1	4396131
3	2217482
0	545267
0	562277
1	3530976
1	398439
2	809995
0	1893245
4	1651427
2	2836910
1	248551
2	2323774
2	1023770
0	5063196
0	4822245
0	4543179
2	3581898
0	1643628
2	4174021
0	2445330
1	4012841
2	4074300
2	3598177
0	2287286
0	5496155
2	2062132
0	4583031
-1	5313659
1	1887267
0	3876871
0	4925548
2	3762724
0	4740218
2	2561150
2	1435514
1	4342581
0	3970173
-1	2135170
3	192804
1	3042226
0	4482930
1	5325734
1	2784338
2	3351549
0	506934
2	5352357
0	1134114
0	4016086
3	431240
2	1617819
4	5167549
0	3813960
2	242289
3	1487235
0	4521696
1	4058530
1	4645977
2	5466728
0	3759297
1	1058797
4	1593744
1	1751859
0	443121
0	1086605
-1	442318
-1	3926558
-1	1241399
2	3052696
4	1779978
0	2102429
0	4199583
2	4691107
0	346307
0	4560037
0	4297891
2	14457
1	4940715
-1	3118257
-1	5168094
-1	4440484
0	4539774
1	1807542
2	695736
0	2478697
2	5510327
2	151301
2	3414598
2	1053887
0	2284107
0	4003007
0	5280969
1	4134093
1	5188750
1	3764690
0	1971409
2	1250515
0	726230
-1	1283344
2	431319
0	4862708
2	423248
1	3937495
0	2326236
0	22869
0	1086681
4	3839196
3	3406729
2	5025300
2	3339106
0	1272290
0	1499144
2	2626788
0	911032
0	1512690
0	4953337
0	2299129
0	4101373
0	4887808
0	4986114
-1	1354001
0	4887811
0	4429067
3	1852475
0	333071
-1	1119644
-1	4643980
-1	3990625
2	5412113
0	5166748
2	2004241
0	2873977
-1	3160371
0	365844
1	5006229
1	2664053
0	256789
0	717579
0	3791482
0	2836493
2	515004
2	2768312
0	612852
2	412615
0	4922505
2	1172153
2	4039685
2	3216665
-1	1716091
0	979143
0	5379355
2	2254246
0	2495777
0	3151140
4	4986156
0	1488452
2	719323
2	3323751
0	1086770
0	660796
1	3756600
2	1348926
0	2652485
0	4691268
2	4658503
4	324961
0	2781506
0	1971547
0	2954587
2	4468083
0	103781
0	5018984
0	5215595
0	2725231
2	3038773
0	398713
1	1447290
2	192423
0	5514708
-1	1949198
0	4461949
0	4855166
2	5349989
0	4855167
4	1021312
2	2378858
0	2800346
0	5454119
2	998339
2	3964569
0	1119617
1	4298115
0	4546597
0	4691658
2	1875880
-1	4494728
2	1107349
0	4101862
2	3392347
1	3809678
0	2004755
2	5248394
0	3039769
0	333194
2	1452221
0	4004254
2	2576004
2	5156596
2	4122531
0	955790
2	2890629
0	398741
2	4335961
1	120241
2	4537942
-1	4994717
0	1852720
0	2364833
-1	4593061
3	4516311
3	1684413
1	2897679
-1	1331548
1	719586
2	1554163
2	5379495
2	5236140
4	3741097
0	3489172
0	2342335
0	646446
2	2350899
0	1971635
2	824763
2	3866295
1	3808702
4	1086907
1	2483077
3	4980025
2	2400621
0	4364073
2	136641
1	3275263
0	3258626
0	5477837
-1	2673181
2	3806669
2	2965591
0	890319
1	2120383
0	4233915
0	4527572
2	2088487
0	3577301
2	3020244
3	4594186
1	2069975
2	5449008
1	3348579
2	3764323
1	4908523
2	634605
2	1256352
2	2635520
2	5215713
2	1973874
2	4139739
2	2758119
2	1637703
1	686116
0	5314026
0	1480171
2	5304115
1	3282413
2	1688980
0	4789742
1	4855286
0	2113863
2	2108250
0	1990922
0	398842
2	1742332
0	4714661
2	3701642
2	529920
2	3329633
2	1849031
0	5379591
2	2221808
-1	584068
0	1086985
0	4462095
0	71206
2	1267854
0	1385490
2	1349166
0	3798512
0	169523
-1	320141
0	4691508
2	2201139
3	5153012
3	1546468
2	1283643
0	4849242
2	5183050
1	2847670
3	5270780
0	547495
0	3544658
2	2415828
0	700486
0	3020398
2	195722
0	235127
0	628347
2	1503934
-1	431744
2	4897197
0	1043574
2	24119
1	4024175
0	1600265
0	1335077
0	5385525
0	4560516
2	1590428
1	38532
3	5241646
-1	1587503
2	244294
2	2528902
3	4570699
0	2627209
0	4101772
2	38546
0	2122125
2	247443
1	1513107
3	3032386
2	4258477
1	479612
2	2692757
-1	2253613
0	346247
2	1152661
2	765238
2	2748247
0	3348119
2	3085975
0	4272858
3	570476
0	3970724
0	3839655
-1	487145
-1	2168488
0	2257971
0	4239123
2	2811591
2	773397
0	5183155
2	2663841
0	3249858
-1	4974414
0	4495043
0	464589
2	5056906
0	171327
0	956109
2	4967510
1	3741389
2	1656554
2	3447328
0	3898317
0	2627282
1	1820185
2	1316563
0	2772943
2	4825661
0	2954961
4	1178395
0	1808086
2	4303980
0	1283803
0	366299
0	4069088
0	1677035
2	4658924
2	5254578
3	847368
1	936076
-1	1068132
0	3479282
-1	1845430
0	3118839
2	3708672
2	868884
1	5336641
-1	4936594
-1	3945894
-1	681222
2	3806979
0	3038050
0	4200198
1	859940
2	3249926
2	3435645
0	2612166
2	871261
0	2686527
2	1340042
2	3824943
0	3643154
2	3806995
2	2501113
2	497426
-1	2804033
0	126419
0	890644
-1	1063813
0	890656
0	4953889
2	1451675
0	5347106
2	268066
3	800059
1	5117735
0	5495384
2	1480488
3	1667058
2	345154
0	4921130
0	4462378
-1	5224665
2	431917
0	2365243
3	53455
0	4069180
-1	1842751
0	619908
2	1549618
0	333646
0	2430805
1	255045
0	4429655
2	2430811
0	651134
2	4822878
0	4304304
2	5478240
0	4626313
1	4855651
2	2510363
1	1294753
0	3151717
2	3683131
2	5478247
0	4646119
2	3855770
0	1840999
0	825201
1	4811761
1	563058
2	374808
0	2958321
0	4485657
2	2561906
0	219049
0	399220
3	2671734
0	4331392
2	5099671
0	5019525
-1	1713867
2	4102022
3	3939444
2	1682712
0	4036487
2	4893883
0	1109425
0	3112452
2	793966
0	4112136
0	903852
2	4825202
0	4833411
0	3745894
0	607413
1	5314470
2	1725462
2	2672711
0	1788860
0	2758572
1	2089419
2	1382321
2	3662956
1	1546165
2	1498746
0	5208445
0	2889658
2	3493875
0	3315643
2	333758
2	4200383
0	2214591
2	5189612
2	2136002
-1	3676918
0	1658698
2	1284035
4	5199993
0	4705205
0	1873862
1	4757495
0	4397001
0	3479498
2	5117899
0	1005134
2	2234316
0	4114624
0	4593613
2	2418539
0	4003789
2	5041100
1	4757468
0	2550878
2	3469486
0	1742814
2	3774438
0	3153386
0	4560872
2	3627393
0	727016
2	714180
0	595955
-1	3894326
0	3103417
0	2267130
-1	1054717
0	4355799
0	112263
2	4466273
1	2119310
0	4003839
1	4724737
1	1294879
1	3896300
0	706967
0	858115
0	5478412
2	1614205
0	5511180
2	1460320
2	3184661
-1	2572104
1	4364315
2	4486008
2	404907
1	2636631
1	1320405
0	4272369
0	2613440
3	663537
0	4842869
2	3070491
0	2856993
0	5490185
0	130331
0	1683171
0	5298857
0	3877646
2	1665756
2	1760151
0	1825934
0	641446
0	645656
0	2094138
0	1161058
1	4397090
0	4435991
0	1775653
0	1447976
2	517087
2	3610673
0	5373890
1	3718713
0	3151923
3	5265478
0	3286643
-1	4016541
2	5216317
3	2663079
0	2090985
2	4921413
2	3372320
0	71752
1	5412937
2	507990
0	114508
2	2299977
0	3938601
2	565505
0	5514580
0	4593750
-1	1088291
2	4823127
2	3465834
2	600314
0	727131
2	2431068
0	4497486
2	4528222
0	5289769
-1	5208350
0	40761
0	4898483
0	3023596
0	3872867
0	4451389
2	2922596
0	2650497
3	3779892
1	4516634
0	1210704
2	2398317
2	2824305
1	4994989
2	3938421
0	3484380
3	5352512
0	530929
1	1859080
0	60605
-1	1185938
-1	1102986
0	4684225
0	2627740
0	497822
2	1665663
2	2562211
0	5511336
0	3479723
1	54190
-1	1415339
1	4409110
0	3821228
0	4252484
-1	1812281
1	2485213
1	235694
2	324483
0	1369893
3	2086338
0	2169009
2	662862
2	5019831
0	4113375
0	5380281
2	2300089
2	1473234
2	2506043
0	2644429
0	4055405
-1	202944
-1	634939
0	3872962
2	5003517
0	727236
2	596174
2	1325136
0	107787
0	4593873
2	2267347
0	504497
0	285215
-1	1565606
0	4216289
0	3979106
1	3846893
2	3793904
0	1193570
2	2660580
0	3496132
2	497910
0	4121256
2	4954361
2	4200698
2	76188
2	5371219
0	4724987
0	956668
2	3184893
-1	3930427
0	366846
2	956671
1	5044441
0	3502776
0	825600
2	1614351
3	3283201
4	3264342
0	2770016
2	3184898
2	3275149
-1	1120519
-1	1055505
0	3925957
0	3840272
2	2342405
3	465171
0	3993660
2	4734658
1	3571097
2	1192225
0	842476
0	3479832
2	4256459
1	334117
3	5479423
0	974548
0	1720788
0	3709223
1	5183790
2	1256112
0	3482776
0	891197
0	441142
0	3774786
0	956738
0	5151062
2	4168995
0	3270564
0	1822063
0	1931717
0	1468786
2	633493
2	3715880
0	1644911
3	3041391
2	3381626
-1	3356539
0	530813
2	1874305
2	3981141
3	3724027
0	4331909
-1	956807
0	1450417
-1	4962376
-1	3556689
1	4465030
3	2602674
2	1922175
0	5380490
2	111107
1	3162571
0	465294
2	4331922
0	2777694
1	2857878
0	4528531
0	2496932
2	41910
0	4299178
2	2136491
2	4900465
2	1157772
0	3971514
2	2967364
2	3881716
0	767378
0	3021249
2	246163
0	2562497
1	4799834
2	2169288
0	1635373
2	2726357
0	2190648
0	1022421
2	4993805
4	1454520
0	5268902
-1	2336583
2	2645741
2	4681928
0	4368995
0	793053
2	1622766
2	1415657
-1	203242
0	163501
0	2016859
0	2989787
4	1649163
2	3104209
2	583578
2	5478891
0	253199
2	1842258
0	924149
0	4102651
2	3709447
0	865718
0	1292400
0	498194
1	1527054
1	3435798
4	5007894
0	622472
2	662042
2	1370821
2	606821
3	1714287
-1	3560186
2	4561442
0	3498377
2	1498358
2	3676707
0	3440296
-1	1994269
0	3021347
-1	2704836
2	170533
0	4814282
2	3414570
3	289406
0	1317418
3	315955
3	2300461
2	41919
0	2138464
2	5045193
-1	1350193
-1	54247
-1	5136196
0	2848682
3	5365924
0	989754
4	3815604
2	2617173
3	2562632
0	1927717
0	2381282
0	1241179
0	5380683
3	4966411
0	826106
0	3218003
2	2693719
0	3402556
0	694882
2	1383013
2	5417433
2	1372768
2	1531397
0	1663939
2	1776239
-1	1927378
1	5327214
-1	745671
-1	2404056
0	6770
0	906892
2	1760576
0	2518719
0	3250809
3	5464893
2	2366078
1	3653603
2	2177162
0	1350282
0	2005643
4	5103333
0	3676816
2	2663791
3	2300561
2	5184153
0	532388
2	5110073
0	4136888
0	2628244
0	3545750
0	662168
2	1726856
0	5456804
2	2890395
1	4715610
0	4267670
0	1153693
2	5402915
0	3906212
0	3873459
2	5413568
0	3021505
2	5388868
0	1120961
0	119945
0	5262742
2	3644108
0	5224493
2	4004558
2	215274
1	2719579
0	3185360
4	219775
0	4889305
2	3775204
2	2977745
0	5482063
0	629477
0	6896
0	1073923
2	1497514
0	4110172
0	3078318
0	2711807
0	2894527
0	555746
0	640893
0	1488059
0	4907940
2	3384859
1	72443
0	2210372
2	2546334
2	2136828
0	1203092
2	2104062
1	1841930
2	1580312
2	2136844
0	4743165
2	105231
0	5337665
0	3808025
0	5479194
-1	3589100
0	3087134
2	2056344
0	2300703
3	2866763
2	1121057
-1	2128305
0	695074
1	2235908
-1	3792221
-1	1243274
1	3808041
1	2747647
0	2193570
2	3881845
0	334638
2	3644209
0	2649045
1	4434896
0	2628403
2	5446452
1	4385927
0	3480373
2	2104125
0	3747547
-1	3709759
0	4443350
0	4184166
0	1070854
0	1341312
1	734201
2	2976752
2	4123143
0	1121092
2	4070405
2	2857799
0	400208
2	2541207
2	793425
2	4927220
-1	2420451
0	4660052
1	5151573
2	5394189
0	400856
4	3206168
2	1743721
2	4278227
2	2272753
2	3622294
0	2568152
2	882394
2	837648
0	4279968
0	4179605
2	2540668
2	1015202
-1	1202467
2	5056951
1	4645653
-1	567746
0	3496083
2	4922251
1	3224519
-1	3843671
0	4103051
0	1710987
-1	4561806
-1	939066
1	1736239
0	7056
0	5315474
0	2562964
0	441008
0	4758427
2	531362
0	1321746
0	105384
2	760744
0	2010066
0	2235306
-1	4135853
1	3318719
0	192219
0	5301208
2	5429283
0	1646268
0	1208702
2	170936
1	159039
0	4299707
2	337320
0	3185603
0	4234193
3	3945616
0	2464723
2	662489
0	2620399
0	1711072
0	4481635
0	1383392
-1	3560906
2	138211
0	3517152
0	695270
0	4758503
0	7144
0	89729
0	4987894
1	2564409
0	4627450
0	1678330
-1	699022
0	1526192
2	1088510
0	3918032
2	2977188
2	1549718
3	4467167
0	5155558
2	1992730
0	3295752
2	1796965
0	3554652
0	4700829
0	2464778
0	927811
0	1433158
2	2923544
2	2677439
0	4234266
2	3361378
0	4987936
4	849158
2	385055
0	107257
0	772090
2	4890274
0	2055577
0	5184544
1	2717312
0	1285161
0	3709996
2	3288427
0	1088568
0	5217340
2	1219648
2	2733477
2	5167824
2	5491619
2	5481908
0	1514567
2	7240
0	4153250
-1	1941922
3	3829878
0	5227091
0	629866
1	3415149
0	4861162
3	4829383
0	2956398
0	2071663
1	1222580
-1	4333494
0	3389585
0	1860151
1	599713
0	4978080
0	4955254
-1	2759801
-1	3797574
2	991275
0	4070521
0	859267
3	2409150
0	1088655
2	3617177
0	2825361
-1	2039306
3	826518
2	1354088
2	2172118
2	5104421
0	4586352
2	1055903
0	4573940
0	5053599
2	2107245
1	2989218
2	3527982
0	2858649
2	3916594
0	3687116
0	3841207
2	3288250
2	1055943
-1	5029427
0	990408
2	1613001
0	3569397
3	3759267
1	3809251
0	5151962
0	1875181
0	2301175
1	3987903
2	1864188
2	2385777
2	1393313
0	4548807
2	793857
1	2383306
2	1236048
0	2006286
0	3349775
0	5373445
2	1487194
0	171294
-1	3536260
0	1386002
1	3603942
0	3177221
2	3040837
2	120563
1	2612143
0	2016142
0	1614758
0	4642987
0	204946
0	761128
1	2060234
2	3480882
0	3457308
2	5430469
1	3349815
1	5423512
2	1785535
0	603826
0	990528
0	3153215
0	3153224
0	3382609
2	4306289
0	1724393
1	4758869
2	3366101
0	1551452
0	5021013
0	204118
2	3154204
2	744690
0	1661282
2	779993
0	4552584
0	1232378
0	2927790
0	5141186
0	4500415
0	4103525
2	2684880
0	3649142
0	5250404
0	3415402
0	3854676
3	3939695
1	5005171
0	2792819
0	3087854
0	5369521
3	2701914
1	2217011
0	4279440
0	965265
0	4955529
0	4398474
0	2301328
2	1702322
0	3567086
3	3698115
4	1943033
0	2418525
0	695707
0	499099
2	3532171
0	3349918
1	5064955
0	2530723
0	2465192
2	1302872
2	4384855
2	4244616
2	3875690
0	3677620
0	499125
2	4300214
0	84527
0	1744307
3	2979476
2	994414
2	1777081
2	597433
0	609095
0	2891195
2	4562364
2	2109864
-1	566313
0	349829
0	1678800
-1	2609069
0	1187293
4	719481
0	4038117
-1	3749676
0	2018902
0	4835103
0	2778662
0	4695463
2	4438357
0	4333033
1	3163302
0	400874
2	5123095
0	531958
2	2637492
0	5414392
0	4076345
1	4341429
0	4892586
