 X Y
3110 42.899033 -35.13263
3117 -14.277672 -2.3506021
3118 -7.8059874 -1.7821021
3124 -28.335705 -8.856448
3128 -16.982094 -17.167273
2476 0.52068853 40.758507
3107 35.67759 22.850471
3137 31.175163 -18.353914
3155 42.545788 -34.84179
3113 61.5043 17.11221
3156 -19.708544 -3.9293246
3176 -6.281615 4.8072042
3175 31.175163 -18.353914
3163 31.175163 -18.353914
3177 -14.277672 -2.3506021
3178 31.175163 -18.353914
3179 -15.978966 -7.606758
2710 57.655704 18.533327
3199 31.175163 -18.353914
3200 -24.156887 6.740096
2526 -14.277672 -2.3506021
3211 44.982258 -36.055317
3212 -11.012488 -13.902671
3213 -19.152304 1.9422367
3214 -0.8556032 39.785774
3227 31.175163 -18.353914
3228 -18.29375 9.105081
3266 -15.978966 -7.606758
3269 15.094119 -36.79034
3283 44.982258 -36.055317
3284 -14.277672 -2.3506021
3270 -7.7261443 52.346676
3274 44.982258 -36.055317
436 65.86386 30.086693
3304 31.175163 -18.353914
3305 -23.22644 -16.302872
3324 -22.76444 -9.008834
3325 -10.01655 -7.514508
3209 23.64791 64.432915
3334 -15.978966 -7.606758
3362 -12.859798 4.2412057
3363 9.114899 18.08512
3364 -16.982094 -17.167273
3296 22.661093 65.56386
3393 -15.978966 -7.606758
3385 22.661093 65.56386
3407 -18.29375 9.105081
3413 -8.500896 53.228233
2767 -3.1449752 68.76412
3412 44.982258 -36.055317
3424 -11.012488 -13.902671
3426 -23.22644 -16.302872
3316 -44.313686 24.086552
3435 44.982258 -36.055317
3170 -14.277672 -2.3506021
3446 -29.020187 5.028965
3447 -12.859798 4.2412057
2333 84.14719 3.135844
3448 44.982258 -36.055317
3457 -19.152304 1.9422367
3458 31.175163 -18.353914
3480 -19.708544 -3.9293246
3486 15.094119 -36.79034
3494 31.175163 -18.353914
3489 -31.58921 37.717056
3328 15.094119 -36.79034
3507 -12.859798 4.2412057
3508 31.175163 -18.353914
3514 31.175163 -18.353914
3526 19.139942 5.776066
3506 76.14705 -37.572544
3515 -58.245792 55.70305
3532 -16.982094 -17.167273
3533 -30.948801 35.82467
3536 -15.978966 -7.606758
3300 15.094119 -36.79034
3208 -44.73042 24.381577
3587 -12.859798 4.2412057
3594 -10.01655 -7.514508
3606 -27.965265 -13.888966
3614 -18.29375 9.105081
3615 44.982258 -36.055317
3616 -22.76444 -9.008834
3617 -19.708544 -3.9293246
3618 31.175163 -18.353914
3588 31.175163 -18.353914
3631 -28.335705 -8.856448
3632 44.982258 -36.055317
3633 -19.708544 -3.9293246
3634 -16.982094 -17.167273
3635 -19.708544 -3.9293246
3648 74.48723 -36.436234
3666 36.057213 45.78337
1113 -38.124313 47.49389
3577 31.175163 -18.353914
3690 -19.152304 1.9422367
3691 -14.277672 -2.3506021
3692 -14.277672 -2.3506021
3693 -12.859798 4.2412057
3663 31.175163 -18.353914
3696 44.982258 -36.055317
3717 -24.156887 6.740096
3718 15.094119 -36.79034
2431 47.165867 34.70057
3677 31.175163 -18.353914
3735 10.65741 50.54345
3739 31.175163 -18.353914
3740 -8.020472 -62.073437
3741 -14.277672 -2.3506021
3720 31.175163 -18.353914
3742 -7.8059874 -1.7821021
3750 66.03988 9.97457
3754 -19.152304 1.9422367
3773 -14.277672 -2.3506021
3774 -28.335705 -8.856448
3803 49.09985 0.13988483
3805 -14.277672 -2.3506021
3758 -8.020472 -62.073437
3767 64.557365 31.771008
3811 -28.335705 -8.856448
3806 31.175163 -18.353914
3818 -4.7040896 -13.566358
3819 -6.281615 4.8072042
3808 44.982258 -36.055317
3382 31.175163 -18.353914
3835 -6.281615 4.8072042
3836 -24.156887 6.740096
3839 -3.2699587 -7.4409113
1938 48.78494 0.09233092
3002 42.363205 3.4113457
3860 31.175163 -18.353914
3890 -11.012488 -13.902671
3906 -19.599813 -12.3513775
3907 -18.29375 9.105081
3908 -12.859798 4.2412057
3920 -12.859798 4.2412057
3862 31.175163 -18.353914
3979 -11.012488 -13.902671
3952 -8.020472 -62.073437
4002 -26.187399 37.465866
4032 27.05433 9.1832695
4049 31.175163 -18.353914
4011 -11.535484 54.038837
4063 -11.012488 -13.902671
3991 31.175163 -18.353914
4064 -8.020472 -62.073437
4066 -10.01655 -7.514508
4065 31.175163 -18.353914
4067 -8.020472 -62.073437
4079 -11.012488 -13.902671
4080 -8.020472 -62.073437
4093 -14.277672 -2.3506021
4102 -31.68672 -1.5370724
4117 -15.978966 -7.606758
4127 -6.281615 4.8072042
4113 -8.616193 32.824226
4090 43.9219 -34.40062
3102 -8.020472 -62.073437
4206 76.1472 -37.572582
4210 -58.245335 55.702934
4216 -22.76444 -9.008834
4221 -15.978966 -7.606758
4251 65.63574 30.391356
4017 22.993868 64.77264
4283 -30.949003 35.824852
872 23.133451 63.80904
4294 -15.978966 -7.606758
4300 44.70055 35.422195
4320 28.3473 27.304577
4274 -5.4919696 33.40827
4343 -26.664324 -3.848122
4349 -19.708544 -3.9293246
2313 49.98497 19.868418
4231 0.011853333 72.264755
4364 29.052462 -18.166838
4373 -15.544371 -12.794004
4381 47.46547 35.654396
4334 -24.620907 72.24057
4219 43.808235 -34.31835
4435 30.659502 -16.330065
4436 -7.8059874 -1.7821021
4446 -14.277672 -2.3506021
4457 -57.449978 8.732121
3414 6.219884 32.962044
3242 -7.0564017 32.177757
4482 -10.659949 53.745472
4434 84.114365 2.9906578
4487 -31.589186 37.717037
3743 -30.949017 35.824154
4498 -4.7040896 -13.566358
4424 -23.292978 72.54716
4217 46.84914 20.174963
4542 -22.76444 -9.008834
4499 21.681719 35.057
4553 31.206835 25.19982
4555 29.344698 -17.184555
4601 6.219884 32.962044
4612 -10.01655 -7.514508
4518 83.9758 2.3287182
4606 42.30088 -35.27829
4640 -19.708544 -3.9293246
4641 43.048134 -35.10819
4644 -6.263432 -61.019745
4461 19.937012 6.0974317
4671 -10.01655 -7.514508
4674 42.98403 -36.36017
3578 18.018538 40.4022
4645 84.10031 2.9274614
3425 -8.020472 -62.073437
3504 36.05721 45.78337
2413 -19.708544 -3.9293246
4771 -29.804237 32.501434
4772 -16.982094 -17.167273
4767 -8.020472 -62.073437
4790 30.661707 -16.329702
4799 -11.012488 -13.902671
4511 36.721188 22.43324
4820 -15.978966 -7.606758
4821 -19.708544 -3.9293246
4787 44.315765 20.504974
4826 -12.859798 4.2412057
4837 29.137959 -18.796947
4554 22.89473 33.38298
4854 -6.281615 4.8072042
4844 0.06494379 72.13646
3172 -11.600251 54.519817
4859 15.094119 -36.79034
4864 -19.708544 -3.9293246
4865 -19.599813 -12.3513775
2691 20.976833 36.064987
4877 -11.012488 -13.902671
4878 -15.978966 -7.606758
4822 -10.01655 -7.514508
4861 6.219884 32.962044
4883 -1.2355008 70.3734
4895 -15.978966 -7.606758
4562 64.77564 31.500462
4889 -22.76444 -9.008834
4972 -10.01655 -7.514508
4973 -31.68672 -1.5370724
900 65.61059 30.425896
4942 52.389225 -2.0183523
4709 -24.389626 72.29414
4983 -44.31451 24.085772
5018 -14.277672 -2.3506021
5019 -6.281615 4.8072042
5024 -19.708544 -3.9293246
3989 -25.547821 36.15107
5020 -11.012488 -13.902671
5043 -12.859798 4.2412057
5044 15.094119 -36.79034
5045 -58.286907 8.647793
5056 27.054327 9.183233
4463 31.175163 -18.353914
5073 -57.08647 8.579268
5090 -14.277672 -2.3506021
5091 -25.383347 1.0627303
4516 -57.044823 6.4568486
5095 -19.708544 -3.9293246
5131 -3.2699587 -7.4409113
5134 -10.01655 -7.514508
5135 -15.978966 -7.606758
5136 -14.277672 -2.3506021
5137 -24.156887 6.740096
5140 -24.156887 6.740096
5141 40.865906 -34.07669
5155 20.058237 5.152439
5156 31.175163 -18.353914
5211 -16.982094 -17.167273
5220 -19.599813 -12.3513775
5229 -15.978966 -7.606758
5247 -19.152304 1.9422367
5248 -15.978966 -7.606758
5227 14.039396 45.867355
5236 -8.020472 -62.073437
5256 -15.978966 -7.606758
5265 -14.277672 -2.3506021
5274 -15.978966 -7.606758
5275 66.57106 -12.339191
5294 -31.589224 37.717052
5351 -22.76444 -9.008834
5352 44.982258 -36.055317
5255 84.3287 3.920266
4642 -5.49183 33.40837
5412 -3.2699587 -7.4409113
5468 -10.01655 -7.514508
5474 -12.859798 4.2412057
5475 -22.366726 44.230778
5492 15.094119 -36.79034
1648 51.091396 1.0681671
5502 -22.76444 -9.008834
5503 -10.01655 -7.514508
5501 42.47944 3.1661057
5537 -1.393175 0.44115546
5538 -10.01655 -7.514508
5553 -7.7261124 52.34639
5566 -19.152304 1.9422367
5567 -14.277672 -2.3506021
5579 -27.965265 -13.888966
5581 31.175163 -18.353914
5592 -19.708544 -3.9293246
5600 -19.152304 1.9422367
5614 -30.949007 35.824856
3772 46.793625 35.654106
1971 84.214516 3.4309287
5619 47.62674 35.41801
5596 84.090935 2.8764575
5554 27.054358 9.183206
4136 66.44895 10.175473
5652 -15.978966 -7.606758
5653 -19.152304 1.9422367
4924 -6.8152533 -59.91536
4361 -43.552155 23.768728
5703 -19.708544 -3.9293246
5700 -58.818333 10.604344
5711 -7.5503473 -60.110603
5433 -6.511351 -60.486336
5717 -14.277672 -2.3506021
5702 -19.152304 1.9422367
5755 -14.277672 -2.3506021
5756 -12.859798 4.2412057
3427 46.84943 20.174965
5783 -60.67587 49.374565
5792 -14.277672 -2.3506021
5777 -60.54691 45.58235
5793 -7.8059874 -1.7821021
3285 15.094119 -36.79034
5815 -18.29375 9.105081
5816 -12.859798 4.2412057
5801 -47.229332 25.744596
5605 -9.689093 31.824059
5832 31.175163 -18.353914
5843 -10.01655 -7.514508
5825 -11.483888 54.24641
5831 44.982258 -36.055317
5854 -7.893269 -60.03797
5855 -4.7040896 -13.566358
5852 -47.312603 25.792822
4521 0.6325792 73.270775
5867 -7.8059874 -1.7821021
5868 -23.22644 -16.302872
5878 -12.859798 4.2412057
5881 23.64791 64.432915
5885 -7.8059874 -1.7821021
5891 -28.335705 -8.856448
5892 -16.982094 -17.167273
5894 -19.599813 -12.3513775
5886 31.175163 -18.353914
5897 -19.152304 1.9422367
5890 -15.978966 -7.606758
5903 31.175163 -18.353914
2132 -20.649397 73.148544
5919 -12.859798 4.2412057
5920 -8.020472 -62.073437
5924 -7.8059874 -1.7821021
5926 -10.01655 -7.514508
5927 -24.107792 -5.7317643
5931 -19.708544 -3.9293246
5932 -11.84472 10.623896
5933 -16.982094 -17.167273
5934 -15.978966 -7.606758
5449 44.3191 20.504494
5939 -8.020472 -62.073437
5921 84.03468 2.6225438
5948 31.175163 -18.353914
5928 -38.124313 47.49389
5953 -15.978966 -7.606758
5964 -15.978966 -7.606758
5979 -14.277672 -2.3506021
5980 -19.708544 -3.9293246
5981 -14.277672 -2.3506021
5983 38.872154 49.174408
3479 44.982258 -36.055317
3804 19.073034 38.846024
5993 -28.335705 -8.856448
5995 -24.79392 -12.518098
5992 -19.708544 -3.9293246
5997 -19.152304 1.9422367
5998 -18.29375 9.105081
3992 44.982258 -36.055317
6004 -3.2699587 -7.4409113
6005 -7.8059874 -1.7821021
37 65.94664 29.971731
46 -11.012488 -13.902671
500 -8.068295 52.846127
678 -5.0965543 52.74968
1228 -7.8059874 -1.7821021
1442 -54.852028 8.963136
1444 31.175163 -18.353914
1748 -16.791357 -4.8353696
1745 -7.8059874 -1.7821021
1761 -3.2699587 -7.4409113
1556 65.98882 9.949893
1821 -24.156887 6.740096
1774 10.575806 18.323893
1831 -6.281615 4.8072042
1835 -14.277672 -2.3506021
1893 -7.7261124 52.34639
1844 -29.803125 32.502457
2043 15.094119 -36.79034
3450 21.78908 65.29538
3593 35.08779 43.883636
44 44.982258 -36.055317
301 22.661093 65.56386
811 40.865906 -34.07669
3018 13.386765 46.737404
298 35.08716 43.880512
787 15.094119 -36.79034
627 10.575806 18.323893
842 9.6098995 16.94562
176 21.78908 65.29538
313 15.094119 -36.79034
315 31.175163 -18.353914
318 -31.589214 37.717087
435 31.175163 -18.353914
688 -25.547523 36.150623
325 -20.411745 73.20224
735 0.16884331 71.781105
904 -2.7170978 52.954926
667 -2.7170885 52.956223
404 -25.547382 36.15056
451 31.175163 -18.353914
453 15.094119 -36.79034
5257 29.137959 -18.796947
5103 -29.80257 32.501568
5866 -19.708544 -3.9293246
4304 23.39886 32.71445
5936 -19.599813 -12.3513775
3451 11.145106 49.83199
3583 -22.366726 44.230778
5712 36.702908 22.440598
83 -6.281615 4.8072042
86 -7.8059874 -1.7821021
105 -8.020472 -62.073437
140 -3.2699587 -7.4409113
148 47.62674 35.41801
147 44.982258 -36.055317
157 -8.020472 -62.073437
163 -1.3262422 69.471344
162 -8.020472 -62.073437
168 -15.978966 -7.606758
174 7.2977414 20.781174
233 15.094119 -36.79034
357 -22.366726 44.230778
372 -25.547783 36.151966
265 -0.8556032 39.785774
201 9.501468 18.689623
859 -32.267574 -5.730421
150 47.60596 35.02567
1415 31.175163 -18.353914
1422 9.821545 17.61044
1400 74.82916 5.217369
1436 21.78908 65.29538
1319 47.165867 34.70057
1384 53.127914 -4.6622243
1377 84.59996 4.996179
1477 0.012250398 72.263885
1490 64.6418 31.668205
1500 31.175163 -18.353914
1507 -54.852028 8.963136
718 9.821545 17.61044
1512 23.398783 32.71474
1633 31.175163 -18.353914
1591 74.83026 5.216878
1885 36.70697 22.439037
2041 -24.156887 6.740096
2805 -21.060095 73.05352
3421 31.175163 -18.353914
3463 -36.517746 49.352444
3442 31.175163 -18.353914
3476 -13.292679 54.951996
2742 22.314518 63.66476
4599 -1.2357286 70.373764
4635 12.488145 47.94128
5974 -16.982094 -17.167273
697 27.054333 9.183298
2053 -43.939877 23.891645
2452 -6.281615 4.8072042
2593 -29.803204 32.50249
2778 37.222233 47.04956
2679 -60.54657 45.582466
2861 57.653446 18.533957
1403 39.92802 21.391884
4214 9.501468 18.689623
4611 12.957896 47.308525
3278 -31.8134 38.285217
4833 15.318116 44.185993
4649 14.038687 45.867626
3714 22.118378 34.44252
99 -19.599813 -12.3513775
1185 19.357304 38.41933
943 -2.7170851 52.956078
659 31.175163 -18.353914
2937 -58.24554 55.70293
94 -12.859798 4.2412057
221 0.012306775 72.26388
316 15.094119 -36.79034
317 9.501468 18.689623
407 31.175163 -18.353914
300 15.094119 -36.79034
288 -8.300275 53.067894
503 31.175163 -18.353914
441 0.064820476 72.13617
487 -8.020472 -62.073437
477 15.094119 -36.79034
541 -11.012488 -13.902671
488 -1.2820079 69.97084
520 54.104324 19.43558
721 -22.76444 -9.008834
770 36.71579 22.435692
633 -8.068295 52.846127
238 -4.2114086 52.831654
273 32.706627 24.296122
1094 26.859858 28.676085
1107 51.092007 1.0680207
1145 -38.488007 46.647255
1143 -3.3967016 68.602196
1139 -2.105191 69.87795
1140 -60.54692 45.58243
1473 41.927464 20.909883
3099 17.706568 40.86168
3571 54.090897 19.393223
3345 18.312702 39.97046
3160 0.5211682 40.759758
131 -19.708544 -3.9293246
412 35.513214 44.742016
2823 76.1472 -37.572582
172 -24.156887 6.740096
194 44.982258 -36.055317
191 44.982258 -36.055317
205 -26.664324 -3.848122
213 -19.708544 -3.9293246
218 -8.020472 -62.073437
224 -8.300275 53.067898
214 84.42318 4.312046
230 26.857662 28.676142
208 31.175163 -18.353914
242 57.652313 18.53452
244 -29.80399 32.501163
164 76.1472 -37.57258
250 44.982258 -36.055317
252 -22.76444 -9.008834
255 31.175163 -18.353914
264 -8.020472 -62.073437
276 -29.804106 32.50144
279 -8.020472 -62.073437
299 31.175163 -18.353914
229 20.058237 5.152439
340 -5.09657 52.749744
339 44.982258 -36.055317
359 66.03989 9.974571
414 -8.020472 -62.073437
519 -8.020472 -62.073437
278 0.5213891 40.759678
1046 13.30555 -35.01226
403 -19.708544 -3.9293246
286 31.175163 -18.353914
921 -20.527042 73.17581
1411 31.175163 -18.353914
1368 41.92745 20.909706
107 31.175163 -18.353914
2733 36.701458 22.440973
196 -15.978966 -7.606758
496 9.821545 17.61044
346 38.19164 21.925179
5353 -45.1209 24.479784
5384 -3.520018 68.50955
5065 35.67661 22.850481
3707 15.962574 43.31908
4860 25.6598 29.953182
3609 23.133451 63.80904
4899 44.317276 20.504864
190 -18.29375 9.105081
499 52.389038 -2.018345
462 65.38531 9.657545
712 -31.68672 -1.5370724
535 32.704235 24.297886
757 -47.31298 25.792503
576 -26.18692 37.465576
1464 51.091316 1.0680882
1551 -12.859798 4.2412057
2049 -22.36672 44.230377
917 -47.31298 25.792503
2297 64.883385 31.364527
5844 -7.8059874 -1.7821021
253 -15.978966 -7.606758
940 31.175163 -18.353914
106 -11.012488 -13.902671
2903 84.51318 4.66316
5146 50.388706 0.66185135
5861 -25.383347 1.0627303
5827 -42.530155 23.30596
3897 10.639204 50.568638
4179 -21.292084 72.999985
1719 64.42192 31.939821
893 -4.7040896 -13.566358
1164 31.175163 -18.353914
558 13.585896 -34.614292
1501 -19.708544 -3.9293246
103 -5.9530964 -10.669808
454 14.682135 -34.953213
1271 41.927723 20.909582
781 -21.087465 73.04756
3087 -2.7170897 52.956043
4198 74.829475 5.2170253
1050 44.982258 -36.055317
1184 -19.152304 1.9422367
1354 -30.948727 35.824608
1519 31.175163 -18.353914
2138 31.175163 -18.353914
2529 76.1472 -37.572582
3026 -15.978966 -7.606758
448 6.219989 32.96208
1947 54.087578 19.379438
5496 -15.978966 -7.606758
2013 0.12038108 71.97864
3640 18.31266 39.970516
5527 66.35197 -12.673715
1735 17.429466 41.266567
5534 -8.020472 -62.073437
1202 14.307737 -34.202724
5157 83.92748 2.062237
5542 -3.2699587 -7.4409113
5593 -14.277672 -2.3506021
5624 -15.182689 56.265255
5884 -56.880657 8.673776
3470 61.5324 17.081892
5944 -15.544371 -12.794004
4437 29.084673 -17.858957
127 43.172287 -35.570557
169 29.12531 -18.750134
181 -31.589203 37.717056
767 -21.03556 73.058716
852 -1.0028242 -3.1563768
158 42.98403 -36.36017
295 38.19147 21.925201
691 52.389225 -2.0183523
1066 10.058575 16.847961
1043 61.785763 16.80971
1207 84.22173 3.4716945
1292 6.219989 32.96208
1340 -10.660045 53.743683
4101 29.052485 -18.164145
1764 20.182856 37.2095
4253 -24.067095 72.36886
3971 0.12037649 71.977905
924 -7.8059874 -1.7821021
187 -15.978966 -7.606758
303 -22.76444 -9.008834
355 -27.965265 -13.888966
1293 -8.020472 -62.073437
1845 7.2977414 20.781174
1968 29.344698 -17.184555
1956 41.1536 3.719703
2090 39.929024 21.391836
1543 16.500956 42.589634
2683 39.485203 49.789936
2682 63.99982 32.443718
2680 83.94811 2.1847079
2684 -25.432688 72.051
2657 64.27809 32.1142
3025 -38.12427 47.493652
2564 30.142693 -16.4913
3314 -1.2036356 70.59002
2017 19.625366 38.025948
3636 -12.859798 4.2412057
3994 -1.393175 0.44115546
395 39.92584 21.392702
4275 67.37687 -12.581199
4350 84.02662 2.5884025
4281 44.316387 20.504969
4406 -11.796479 53.854916
4584 39.00343 49.31651
3903 21.337936 35.54605
2848 31.213253 25.195677
5574 15.172319 -34.202137
5604 42.98403 -36.36017
5654 61.53281 17.081682
3444 -0.85572475 39.78558
5629 -39.976093 45.91583
5528 39.4763 49.780193
5965 -40.370003 45.64162
389 29.666544 -16.808544
1572 29.673195 -16.803421
275 29.052483 -18.164341
497 10.662098 17.195074
2318 21.681793 35.056828
998 -19.708544 -3.9293246
170 -11.84472 10.623896
183 15.595436 -34.803658
1068 9.123533 17.368315
774 29.136091 -17.648758
1743 65.3245 30.796045
4597 10.575806 18.323893
366 53.127914 -4.6622243
408 84.50097 4.6232743
526 23.133451 63.80904
661 9.6098995 16.94562
653 9.821545 17.61044
720 29.125347 -18.75026
743 42.98403 -36.36017
820 49.099937 0.13986146
805 23.133451 63.80904
896 52.05116 -2.975534
1073 6.219884 32.962044
1239 1.1600406 73.76559
3817 29.344698 -17.184555
3922 21.754457 64.17633
4026 65.91269 9.91277
3915 52.389038 -2.018345
3986 -45.503452 24.585173
4174 -2.7170978 52.954926
4169 49.580856 0.2901145
182 -10.01655 -7.514508
388 -14.277672 -2.3506021
409 13.788488 -35.36376
1499 23.39994 32.71323
5260 29.344698 -17.184555
1267 49.979053 19.868452
154 -10.01655 -7.514508
236 13.788488 -35.36376
532 21.488117 64.66001
1008 52.38922 -2.0183523
3852 14.678096 -34.147247
452 39.91365 21.395878
530 -46.600407 25.378809
211 29.080435 -18.539042
3611 -24.067095 72.36885
700 65.11689 31.063248
714 49.990494 19.86798
994 13.894422 -33.397564
1873 84.228264 3.491702
1779 -5.0965776 52.750256
2437 84.40067 4.219751
3229 74.83224 5.2148647
3000 29.715397 26.222776
3023 -7.8501806 52.571823
220 -6.281615 4.8072042
812 23.133451 63.80904
1948 21.337416 35.546856
515 29.12498 -18.748848
1049 -14.277672 -2.3506021
1051 30.141233 -16.492048
1040 47.163483 34.698906
1182 -14.277672 -2.3506021
1647 -13.237639 55.078144
1758 -8.020472 -62.073437
1770 -19.152304 1.9422367
1772 44.982258 -36.055317
1789 -8.020472 -62.073437
3669 21.682522 35.055843
3801 44.700527 35.422203
445 -18.29375 9.105081
2406 29.052483 -18.164341
3512 65.28344 30.848055
580 -15.544371 -12.794004
581 30.142693 -16.4913
585 35.513214 44.742016
600 -12.859798 4.2412057
601 -26.664324 -3.848122
602 -16.982094 -17.167273
611 -29.020187 5.028965
622 -28.335705 -8.856448
663 31.175163 -18.353914
2724 -36.518856 49.354145
1636 65.43135 30.661674
1660 31.175163 -18.353914
1662 49.580997 0.29009822
1783 -10.01655 -7.514508
1725 37.842346 47.869144
624 -12.859798 4.2412057
1850 32.698433 24.301352
5569 -43.187717 23.638966
5982 22.314518 63.66476
5991 -10.01655 -7.514508
1291 31.175163 -18.353914
5676 -8.020472 -62.073437
457 31.175163 -18.353914
443 61.785767 16.809708
544 31.175163 -18.353914
501 19.498209 5.1992154
394 -21.292036 73.000175
559 13.30555 -35.01226
262 50.388275 0.66190594
586 10.575806 18.323893
608 -8.068294 52.84612
702 31.175163 -18.353914
967 -46.194096 24.989145
959 44.982258 -36.055317
623 15.595436 -34.803658
237 -19.708544 -3.9293246
292 31.175163 -18.353914
321 -36.08227 48.163963
289 -28.335705 -8.856448
377 13.371976 -35.750057
638 31.175163 -18.353914
704 -19.708544 -3.9293246
759 -18.29375 9.105081
785 -10.01655 -7.514508
825 -14.277672 -2.3506021
807 -15.978966 -7.606758
984 -36.26363 47.38543
1518 42.98403 -36.36017
2091 23.571455 65.12829
1301 47.16352 34.698914
2092 -31.68672 -1.5370724
1170 31.175163 -18.353914
2151 -19.152304 1.9422367
2054 -23.027407 72.60819
2184 -19.152304 1.9422367
2032 31.175163 -18.353914
2197 -11.012488 -13.902671
2162 31.175163 -18.353914
2590 -23.934544 72.400795
645 31.175163 -18.353914
3391 -36.0835 48.163692
3730 31.175163 -18.353914
4096 -15.978966 -7.606758
3101 31.175163 -18.353914
4478 6.219762 32.96207
1092 44.315727 20.504467
769 10.662098 17.195074
1168 14.152962 -34.258396
1286 6.219884 32.962044
1476 -8.020472 -62.073437
1510 -6.4532485 34.229588
2499 31.175163 -18.353914
2562 31.175163 -18.353914
4525 -5.096541 52.75528
4204 54.089115 19.385214
307 31.175163 -18.353914
907 53.133785 -4.668529
843 -15.978966 -7.606758
818 14.2441845 -35.037434
902 10.058575 16.847961
1070 -14.277672 -2.3506021
1119 -22.366716 44.23038
1126 -23.22644 -16.302872
1048 23.133451 63.80904
1375 47.62674 35.41801
2306 31.206259 25.200294
2501 9.821545 17.61044
1247 31.175163 -18.353914
716 46.793625 35.654106
216 35.087574 43.883335
495 66.16152 29.665977
432 22.314518 63.66476
1064 9.121769 17.370836
3898 -25.546108 36.150158
290 -16.982094 -17.167273
434 -26.664324 -3.848122
1864 21.491621 64.64765
2178 -43.66324 23.410595
3957 76.14721 -37.572582
4459 49.97699 19.868921
5092 -15.544371 -12.794004
5142 42.29086 -36.031906
3656 41.92827 20.909647
5422 31.175163 -18.353914
5472 21.681732 35.056988
2336 -58.286907 8.647793
5707 -58.245792 55.70305
652 42.545788 -34.84179
846 -4.2114086 52.831654
507 47.141087 34.697056
259 13.788488 -35.36376
514 76.14705 -37.572544
1529 21.3379 35.54594
590 -29.803675 32.502457
1069 31.175163 -18.353914
925 44.316456 20.50457
850 31.175163 -18.353914
2368 -15.978966 -7.606758
768 53.133842 -4.6685276
2934 12.000177 48.62036
3013 28.34763 27.303772
3338 -8.078387 -59.695553
3309 -0.8556032 39.785774
3406 -8.983337 -60.26801
3381 -10.922779 53.689373
3671 -6.4899426 -60.62867
4078 41.86233 3.5453284
4246 -8.083088 -59.994167
4247 -56.33744 9.277805
4613 42.98403 -36.36017
4416 19.498209 5.1992154
4960 -7.887739 -60.038948
3713 0.52116984 40.759758
5882 -57.03396 9.2767315
1123 -12.859798 4.2412057
348 10.662098 17.195074
406 13.915735 -34.348473
607 -14.277672 -2.3506021
934 31.175163 -18.353914
2073 46.793625 35.654106
2879 -30.94916 35.824265
578 1.159961 73.7661
629 31.175163 -18.353914
978 65.60221 9.7626705
1296 31.175163 -18.353914
402 -7.7261443 52.346676
1302 36.079945 45.756775
1942 31.175163 -18.353914
2309 10.575806 18.323893
2758 -56.33744 9.277805
2878 -21.58172 72.93639
2811 14.154922 -34.257736
2795 61.532394 17.08189
478 14.161069 -34.247627
1343 -7.8059874 -1.7821021
291 -14.277672 -2.3506021
323 -12.859798 4.2412057
349 -7.8059874 -1.7821021
367 -19.152304 1.9422367
764 31.175163 -18.353914
772 -19.708544 -3.9293246
808 -23.22644 -16.302872
817 31.175163 -18.353914
692 -8.020472 -62.073437
849 31.175163 -18.353914
287 -15.978966 -7.606758
428 10.575806 18.323893
469 74.82445 5.224802
1736 -46.544727 25.321363
2494 42.911484 3.493019
3149 -24.156887 6.740096
3824 49.580856 0.2901145
4579 -31.589233 37.717068
334 -15.978966 -7.606758
338 -19.708544 -3.9293246
336 -15.544371 -12.794004
392 13.37198 -35.750072
400 -19.599813 -12.3513775
333 -19.599813 -12.3513775
341 -15.544371 -12.794004
332 22.314518 63.66476
369 -19.152304 1.9422367
376 -15.978966 -7.606758
373 -7.8059874 -1.7821021
420 -22.76444 -9.008834
422 -11.012488 -13.902671
337 -19.152304 1.9422367
381 -15.978966 -7.606758
362 -11.012488 -13.902671
364 -7.8059874 -1.7821021
331 31.175163 -18.353914
413 -19.708544 -3.9293246
360 31.175163 -18.353914
335 -10.01655 -7.514508
426 -11.012488 -13.902671
343 -14.277672 -2.3506021
277 31.175163 -18.353914
344 -16.982094 -17.167273
951 -26.664324 -3.848122
562 31.175163 -18.353914
475 1.9951534 74.993835
668 -16.982094 -17.167273
674 31.175163 -18.353914
628 61.888367 16.699356
582 -8.55667 -60.042477
502 -21.087465 73.04756
1001 84.368645 4.0902286
763 14.683956 -34.147423
1177 -22.76444 -9.008834
327 -10.01655 -7.514508
2040 61.515575 17.099648
2113 39.9077 21.39737
610 -29.802599 32.501534
681 44.982258 -36.055317
782 13.788488 -35.36376
783 -19.152304 1.9422367
813 -12.859798 4.2412057
1174 66.78124 -12.2642765
1115 31.175163 -18.353914
1183 31.175163 -18.353914
2143 14.683956 -34.147423
737 -19.708544 -3.9293246
281 -28.335705 -8.856448
1456 19.139942 5.776066
1491 -14.277672 -2.3506021
1493 -12.859798 4.2412057
1531 -7.4606724 -60.119835
3815 41.92847 20.909456
4405 24.451786 63.140423
5175 -10.65995 53.745537
4840 66.31349 10.108472
5254 -23.22644 -16.302872
5298 0.5213798 40.75967
3630 41.929436 20.909365
5259 -10.65995 53.745537
5307 -12.859798 4.2412057
5308 -19.152304 1.9422367
4362 31.175163 -18.353914
5253 -15.544371 -12.794004
4131 -2.1052206 69.87633
305 -19.599813 -12.3513775
306 -7.8059874 -1.7821021
508 10.575806 18.323893
479 -22.366726 44.230778
854 31.175163 -18.353914
